sample	ID	meancov	Completeness	Contamination	CheckMStatus	Size	#Contigs	Contig_N50	Longest_contig	16S_rRNA	23S_rRNA	5S_rRNA	tRNAKind	tRNAUniqueStrict	pass.GUNC	RNAPASS	MIMAG
MBE036	MBE036.bin.25.fa	359.5331744040067	99.99	0.11	HIGH	2986233	34	107555	301429	0	0	0	bact	19.0	True	False	NEARCOMPLETE
MBE036	MBE036.bin.26.fa	19.619209198682697	84.4	9.66	MEDIUM	5474523	732	8890	44403	0	0	0	bact	17.0	True	False	MEDIUM
MBE036	MBE036.bin.27.fa	62.69576577603069	65.74	10.06	LOW	5265900	381	25640	119280	0	0	1	bact	14.0	False	False	LOW
MBE036	MBE036.bin.28.fa	12.625999178010954	13.14	0.0	LOW	238446	52	4527	17015	0	0	0	bact	1.0	False	False	LOW
MBE036	MBE036.bin.29.fa	73.3307228029619	86.33	0.69	MEDIUM	4228898	81	82439	230821	0	0	3	bact	19.0	True	False	MEDIUM
MBE036	MBE036.bin.3.fa	96.62790690652812	99.3	1.01	HIGH	2980832	59	76995	223925	0	0	0	bact	18.0	True	False	NEARCOMPLETE
MBE036	MBE036.bin.30.fa	20.81175305501768	75.4	1.64	MEDIUM	1918565	295	7727	23600	0	0	0	arch	15.0	True	False	MEDIUM
MBE036	MBE036.bin.31.fa	11.600057201989667	30.95	0.24	LOW	1080382	266	4183	10492	0	0	0	bact	4.0	False	False	LOW
MBE036	MBE036.bin.32.fa	32.74164397456715	97.83	0.22	HIGH	3012796	173	28313	102712	0	0	0	bact	17.0	True	False	NEARCOMPLETE
MBE036	MBE036.bin.33.fa	11.785730316446656	20.58	0.07	LOW	735195	191	3927	7479	0	0	0	bact	2.0	True	False	LOW
MBE036	MBE036.bin.34.fa	45.9709425411116	81.06	0.39	MEDIUM	2778839	166	22869	74993	0	0	1	bact	14.0	True	False	MEDIUM
MBE036	MBE036.bin.35.fa	44.57733397335297	94.61	0.39	HIGH	3943629	197	28863	102529	0	0	0	bact	19.0	True	False	NEARCOMPLETE
MBE036	MBE036.bin.36.fa	107.19491878503268	99.99	1.23	HIGH	3492275	64	150111	381773	0	0	0	bact	18.0	True	False	NEARCOMPLETE
MBE036	MBE036.bin.37.fa	293.2256602270721	97.8	3.55	HIGH	2169443	98	30507	89005	0	0	0	bact	20.0	True	False	NEARCOMPLETE
MBE036	MBE036.bin.38.fa	101.61397865309291	8.36	0.01	LOW	352838	5	130833	156853	1	0	1	arch	3.0	True	False	LOW
MBE036	MBE036.bin.39.fa	22.485722780932527	88.31	4.9	MEDIUM	2189467	204	15117	54593	0	0	1	bact	19.0	True	False	MEDIUM
MBE036	MBE036.bin.4.fa	14.767634531249726	56.72	0.43	MEDIUM	1141482	239	4889	15243	0	0	0	bact	8.0	False	False	MEDIUM
MBE036	MBE036.bin.5.fa	12.009933589885591	54.09	0.8	MEDIUM	2112630	458	4693	24497	0	0	1	bact	8.0	True	False	MEDIUM
MBE036	MBE036.bin.6.fa	29.09178726172969	87.82	8.7	MEDIUM	5268596	636	10344	83055	0	0	0	bact	14.0	True	False	MEDIUM
MBE036	MBE036.bin.7.fa	13.074424762546473	45.03	0.16	LOW	1015146	246	3999	13924	0	0	0	bact	4.0	True	False	LOW
MBE036	MBE036.bin.8.fa	62.80160838288232	85.03	0.62	MEDIUM	1899299	148	17135	47040	0	0	0	bact	18.0	True	False	MEDIUM
MBE036	MBE036.bin.9.fa	12.984618246494806	49.37	3.11	LOW	1360053	309	4608	15232	0	0	0	bact	8.0	False	False	LOW
MBE037	MBE037.bin.1.fa	63.41065227079707	28.0	0.12	LOW	594615	14	78575	108754	0	0	2	bact	7.0	True	False	LOW
MBE037	MBE037.bin.10.fa	207.68839210335787	8.95	0.0	LOW	382593	19	33425	88857	0	0	0	arch	1.0	True	False	LOW
MBE037	MBE037.bin.11.fa	226.30781926703105	79.86	4.14	MEDIUM	1653467	139	18333	91994	0	0	1	bact	20.0	True	False	MEDIUM
MBE037	MBE037.bin.12.fa	13.541409008736348	47.96	1.89	LOW	1599181	378	4245	11903	0	0	0	bact	3.0	False	False	LOW
MBE037	MBE037.bin.13.fa	62.461708910021216	86.46	0.39	MEDIUM	2164877	69	44275	189066	0	0	2	bact	17.0	False	False	MEDIUM
MBE037	MBE037.bin.14.fa	42.56391158771334	90.15	0.79	HIGH	2280588	213	13441	66574	0	0	0	bact	16.0	True	False	NEARCOMPLETE
MBE037	MBE037.bin.15.fa	17.413787906636983	80.78	0.41	MEDIUM	1692019	366	4635	22169	0	0	0	bact	10.0	False	False	MEDIUM
MBE037	MBE037.bin.16.fa	13.269078259470763	7.92	0.0	LOW	248660	57	4953	9897	0	0	0	bact	0.0	True	False	LOW
MBE037	MBE037.bin.17.fa	45.374386802108575	81.28	3.39	MEDIUM	2755228	319	10860	64003	0	0	0	bact	17.0	True	False	MEDIUM
MBE037	MBE037.bin.18.fa	25.030189675016835	88.99	20.77	LOW	4934071	624	9869	70618	0	0	2	bact	17.0	False	False	LOW
MBE037	MBE037.bin.19.fa	46.6151188106979	7.15	0.04	LOW	384898	26	28992	63021	0	0	0	bact	2.0	False	False	LOW
MBE037	MBE037.bin.2.fa	49.26566262323384	31.56	0.1	LOW	660330	13	63851	184791	0	0	0	bact	5.0	True	False	LOW
MBE037	MBE037.bin.20.fa	52.84882993147841	78.82	24.06	LOW	2449301	471	5514	45244	1	1	1	bact	14.0	False	False	LOW
MBE037	MBE037.bin.21.fa	27.436965845054925	20.3	0.36	LOW	613469	69	13411	25677	0	0	1	bact	6.0	False	False	LOW
MBE037	MBE037.bin.22.fa	11.059399896971964	23.35	1.24	LOW	566836	155	3585	8656	0	0	0	bact	2.0	False	False	LOW
MBE037	MBE037.bin.23.fa	60.97744504856086	95.77	1.2	HIGH	2125786	98	33173	109591	0	0	0	bact	17.0	True	False	NEARCOMPLETE
MBE037	MBE037.bin.24.fa	312.04926468596807	43.7	0.0	LOW	1033844	32	43010	127427	0	0	2	bact	14.0	True	False	LOW
MBE037	MBE037.bin.25.fa	85.3375117337747	33.19	0.13	LOW	764886	13	142413	168533	0	0	2	arch	10.0	True	False	LOW
MBE037	MBE037.bin.26.fa	24.760908734978265	48.83	0.4	LOW	1501824	211	8397	41423	0	0	0	bact	12.0	False	False	LOW
MBE037	MBE037.bin.27.fa	20.711486548576787	81.3	0.01	MEDIUM	2546422	367	8393	46902	0	0	0	bact	13.0	True	False	MEDIUM
MBE037	MBE037.bin.28.fa	44.0214426162404	4.64	0.13	LOW	273614	39	7795	19954	0	0	0	bact	0.0	True	False	LOW
MBE037	MBE037.bin.29.fa	137.34846836608062	64.64	0.17	MEDIUM	1397266	18	125103	357464	0	0	0	bact	17.0	True	False	MEDIUM
MBE037	MBE037.bin.3.fa	23.44123983186218	72.32	7.72	MEDIUM	2140387	328	7322	31857	0	0	0	bact	11.0	True	False	MEDIUM
MBE037	MBE037.bin.30.fa	49.34406581217649	14.53	0.01	LOW	292104	16	27081	32843	0	0	0	bact	5.0	False	False	LOW
MBE037	MBE037.bin.31.fa	24.592280059078323	93.94	1.42	HIGH	2213333	133	27191	91326	0	0	0	bact	19.0	True	False	NEARCOMPLETE
MBE037	MBE037.bin.32.fa	11.057269698159985	19.6	0.03	LOW	817221	210	3893	8495	0	0	0	bact	0.0	True	False	LOW
MBE037	MBE037.bin.33.fa	15.868761949517964	44.91	0.21	LOW	1429974	302	4948	19097	0	0	0	bact	1.0	False	False	LOW
MBE037	MBE037.bin.34.fa	217.3285303246116	89.74	0.29	MEDIUM	3047673	55	83508	200395	0	0	2	bact	17.0	True	False	MEDIUM
MBE037	MBE037.bin.35.fa	30.720580455232216	77.91	0.99	MEDIUM	1888311	212	11818	34455	0	0	2	bact	16.0	True	False	MEDIUM
MBE037	MBE037.bin.36.fa	176.04213140473396	54.03	0.13	MEDIUM	1375506	40	73456	140630	0	0	2	bact	13.0	False	False	MEDIUM
MBE037	MBE037.bin.37.fa	97.76707217265576	99.87	86.73	LOW	4660186	172	45529	238472	0	0	3	bact	19.0	True	False	LOW
MBE037	MBE037.bin.38.fa	89.80998715521302	38.62	0.29	LOW	899976	38	40937	80797	0	0	0	bact	16.0	True	False	LOW
MBE037	MBE037.bin.39.fa	100.54322718194658	88.54	3.48	MEDIUM	2907106	202	19801	73222	0	0	1	bact	17.0	False	False	MEDIUM
MBE037	MBE037.bin.4.fa	56.92191377016187	9.57	0.0	LOW	450169	22	29671	47380	0	0	0	bact	1.0	True	False	LOW
MBE037	MBE037.bin.40.fa	61.33068462103169	81.54	3.36	MEDIUM	2074593	107	31629	89750	0	0	0	bact	18.0	True	False	MEDIUM
MBE037	MBE037.bin.41.fa	15.66119501017082	53.76	0.1	MEDIUM	2040150	403	5264	20778	0	0	0	arch	7.0	True	False	MEDIUM
MBE037	MBE037.bin.42.fa	47.15912242549506	99.89	2.16	HIGH	2949402	63	77276	257821	0	0	0	bact	18.0	False	False	NEARCOMPLETE
MBE037	MBE037.bin.43.fa	29.19322041525336	85.02	6.46	MEDIUM	2177803	196	16352	41834	0	0	0	bact	16.0	False	False	MEDIUM
MBE037	MBE037.bin.44.fa	112.35666378689704	36.41	0.08	LOW	694500	13	74128	154700	0	0	0	bact	9.0	True	False	LOW
MBE037	MBE037.bin.45.fa	383.7077189939289	99.92	0.07	HIGH	2252962	61	53670	361751	0	0	1	bact	20.0	True	False	NEARCOMPLETE
MBE037	MBE037.bin.46.fa	12.67808907412324	61.66	0.52	MEDIUM	2256121	507	4622	15689	1	0	0	bact	12.0	False	False	MEDIUM
MBE037	MBE037.bin.47.fa	22.14708503770744	83.88	22.13	LOW	6553481	1044	7435	46993	0	0	0	bact	17.0	False	False	LOW
MBE037	MBE037.bin.5.fa	13.582947240234803	77.24	26.31	LOW	4362074	879	5141	27886	0	0	3	bact	9.0	False	False	LOW
MBE037	MBE037.bin.6.fa	65.10180978743186	21.37	0.0	LOW	378608	17	27762	62926	0	0	0	bact	9.0	True	False	LOW
MBE037	MBE037.bin.7.fa	62.04098650994677	99.1	0.23	HIGH	2171007	39	82232	283032	0	0	1	bact	18.0	True	False	NEARCOMPLETE
MBE037	MBE037.bin.8.fa	49.314354512097054	90.38	0.05	HIGH	1775804	60	48702	134237	0	0	1	bact	16.0	True	False	NEARCOMPLETE
MBE037	MBE037.bin.9.fa	111.32817622087678	10.27	0.0	LOW	273021	18	19004	44449	0	0	0	bact	4.0	True	False	LOW
MBE038	MBE038.bin.1.fa	44.16224295419553	91.39	0.05	HIGH	2409590	238	13593	46889	0	0	0	bact	16.0	True	False	NEARCOMPLETE
MBE038	MBE038.bin.10.fa	19.639922796381107	82.89	3.18	MEDIUM	1768829	124	21271	98381	0	0	0	bact	16.0	True	False	MEDIUM
MBE038	MBE038.bin.11.fa	10.44791422843244	60.51	3.46	MEDIUM	393044	98	3774	12713	0	0	0	bact	5.0	True	False	MEDIUM
MBE038	MBE038.bin.12.fa	15.357291041168526	9.23	0.16	LOW	461299	74	6913	28042	0	0	0	bact	0.0	True	False	LOW
MBE038	MBE038.bin.13.fa	58.19527987373111	13.88	1.79	LOW	762183	99	9007	46619	0	0	0	bact	7.0	True	False	LOW
MBE038	MBE038.bin.14.fa	158.27189120915804	44.89	5.73	LOW	1024498	26	88597	271384	0	0	2	bact	9.0	True	False	LOW
MBE038	MBE038.bin.15.fa	9.008554052517905	26.94	0.82	LOW	563008	144	3828	8737	0	0	0	bact	1.0	True	False	LOW
MBE038	MBE038.bin.16.fa	12.151761190782151	63.92	2.05	MEDIUM	1948568	384	5526	23249	0	0	0	arch	14.0	True	False	MEDIUM
MBE038	MBE038.bin.17.fa	14.25297450910988	75.97	4.88	MEDIUM	1573621	191	10642	30988	0	0	0	bact	12.0	True	False	MEDIUM
MBE038	MBE038.bin.18.fa	77.45675623922895	10.2	0.64	LOW	407342	31	34978	109513	0	0	0	bact	3.0	True	False	LOW
MBE038	MBE038.bin.19.fa	32.061206022228646	89.7	0.19	MEDIUM	1902950	156	17671	60427	0	0	1	bact	19.0	True	False	MEDIUM
MBE038	MBE038.bin.2.fa	12.033959030109775	59.29	6.24	MEDIUM	1771252	390	4734	15856	0	0	0	bact	7.0	True	False	MEDIUM
MBE038	MBE038.bin.20.fa	11.858051781811067	51.34	0.74	MEDIUM	1349161	282	5039	14898	0	0	0	bact	4.0	True	False	MEDIUM
MBE038	MBE038.bin.21.fa	13.209498957709238	45.92	0.81	LOW	1009795	215	4853	35153	0	0	0	bact	10.0	True	False	LOW
MBE038	MBE038.bin.22.fa	9.363398264677016	37.52	0.26	LOW	919022	242	3779	9247	0	0	0	bact	6.0	False	False	LOW
MBE038	MBE038.bin.23.fa	11.523743849130271	61.96	1.1	MEDIUM	1223201	238	5298	23620	0	0	0	bact	7.0	True	False	MEDIUM
MBE038	MBE038.bin.24.fa	9.673957527995764	31.55	0.05	LOW	541957	146	3675	10118	0	0	0	bact	7.0	True	False	LOW
MBE038	MBE038.bin.25.fa	51.96017004543227	87.12	0.27	MEDIUM	2434173	96	46257	132241	0	0	1	bact	16.0	False	False	MEDIUM
MBE038	MBE038.bin.26.fa	9.75218505618716	56.13	0.87	MEDIUM	563029	146	3704	10624	0	0	0	bact	4.0	True	False	MEDIUM
MBE038	MBE038.bin.27.fa	12.519057718345977	8.51	0.01	LOW	250371	67	3555	12538	0	0	0	bact	3.0	False	False	LOW
MBE038	MBE038.bin.28.fa	11.557177716798504	40.89	0.13	LOW	1105658	237	4930	17085	0	0	0	bact	8.0	True	False	LOW
MBE038	MBE038.bin.29.fa	10.281032498492904	32.1	0.01	LOW	821115	198	4186	9927	0	0	0	bact	2.0	True	False	LOW
MBE038	MBE038.bin.3.fa	69.21287612844978	99.72	1.64	HIGH	2715894	66	72701	141516	0	0	0	bact	19.0	True	False	NEARCOMPLETE
MBE038	MBE038.bin.30.fa	13.406811600189585	69.68	0.77	MEDIUM	1839832	394	4895	18523	0	0	1	bact	4.0	True	False	MEDIUM
MBE038	MBE038.bin.31.fa	12.337090593022795	46.55	0.03	LOW	1012440	237	4337	11032	0	0	0	bact	8.0	True	False	LOW
MBE038	MBE038.bin.32.fa	16.273755098843885	82.72	2.02	MEDIUM	1940636	241	10407	35036	0	0	1	bact	14.0	True	False	MEDIUM
MBE038	MBE038.bin.33.fa	11.250435408095504	51.45	0.88	MEDIUM	2171526	443	5313	16904	0	0	0	bact	9.0	True	False	MEDIUM
MBE038	MBE038.bin.34.fa	21.68335498108388	97.37	0.61	HIGH	2046402	219	11710	35097	0	0	0	bact	19.0	True	False	NEARCOMPLETE
MBE038	MBE038.bin.35.fa	11.23286610605502	50.56	1.28	MEDIUM	873094	197	4506	13116	0	0	0	bact	8.0	True	False	MEDIUM
MBE038	MBE038.bin.36.fa	15.750516895524964	87.67	2.4	MEDIUM	1947202	290	7452	30990	0	0	1	bact	15.0	True	False	MEDIUM
MBE038	MBE038.bin.37.fa	13.874020438900958	62.21	0.66	MEDIUM	1458689	215	7583	28164	0	0	0	bact	12.0	True	False	MEDIUM
MBE038	MBE038.bin.38.fa	24.543128902846828	87.32	1.64	MEDIUM	3066992	158	28116	93488	1	1	1	bact	17.0	True	False	MEDIUM
MBE038	MBE038.bin.39.fa	16.926595298985106	86.93	0.3	MEDIUM	2222201	272	10739	33510	0	0	0	bact	12.0	True	False	MEDIUM
MBE038	MBE038.bin.4.fa	19.46119405195756	51.48	0.24	MEDIUM	1417811	117	16181	54165	0	0	0	bact	12.0	True	False	MEDIUM
MBE038	MBE038.bin.40.fa	17.0588374989613	87.02	3.62	MEDIUM	4404538	576	9346	35524	0	0	1	bact	13.0	True	False	MEDIUM
MBE038	MBE038.bin.41.fa	75.81411984858264	92.47	80.94	LOW	6512067	316	34085	181509	0	0	8	bact	19.0	True	False	LOW
MBE038	MBE038.bin.42.fa	18.132295936462217	99.98	10.03	LOW	4652350	754	7064	47800	0	0	0	arch	16.0	False	False	LOW
MBE038	MBE038.bin.43.fa	26.283655078615205	94.82	1.11	HIGH	2757927	251	17111	64549	0	0	0	bact	16.0	True	False	NEARCOMPLETE
MBE038	MBE038.bin.44.fa	11.018410078584958	30.86	0.91	LOW	819877	215	3770	12015	0	0	0	bact	2.0	True	False	LOW
MBE038	MBE038.bin.45.fa	8.906605961740881	22.71	0.41	LOW	639377	184	3456	8806	0	0	0	bact	1.0	True	False	LOW
MBE038	MBE038.bin.46.fa	119.1431266931977	83.0	6.15	MEDIUM	1951928	259	8704	62465	0	0	0	bact	18.0	True	False	MEDIUM
MBE038	MBE038.bin.47.fa	14.880022339916982	75.12	1.55	MEDIUM	1478967	237	7083	24015	0	0	0	bact	6.0	True	False	MEDIUM
MBE038	MBE038.bin.48.fa	15.1523612456069	73.25	0.94	MEDIUM	2264631	366	7051	31567	0	0	0	bact	11.0	True	False	MEDIUM
MBE038	MBE038.bin.49.fa	135.37752048765745	86.44	0.15	MEDIUM	2021583	50	56800	198337	0	0	2	bact	18.0	True	False	MEDIUM
MBE038	MBE038.bin.5.fa	23.151069711073745	71.75	1.42	MEDIUM	1577669	242	7315	30659	1	0	3	bact	14.0	True	False	MEDIUM
MBE038	MBE038.bin.50.fa	113.3394311796188	78.55	0.53	MEDIUM	1795224	16	195250	427481	0	0	0	bact	17.0	True	False	MEDIUM
MBE038	MBE038.bin.51.fa	56.42800358409273	6.94	0.11	LOW	314724	50	7164	29683	0	0	0	arch	2.0	True	False	LOW
MBE038	MBE038.bin.52.fa	10.795241901358786	7.77	0.01	LOW	212690	54	3787	9090	0	0	0	bact	3.0	True	False	LOW
MBE038	MBE038.bin.53.fa	32.22093668200882	9.22	0.0	LOW	205534	45	4672	15937	0	0	0	bact	0.0	False	False	LOW
MBE038	MBE038.bin.54.fa	13.159419075055256	5.45	0.22	LOW	226673	45	5329	23522	0	0	0	bact	2.0	True	False	LOW
MBE038	MBE038.bin.55.fa	11.184860163168176	83.58	31.93	LOW	4066847	934	4398	17944	0	0	0	bact	8.0	True	False	LOW
MBE038	MBE038.bin.56.fa	60.89621418469436	72.96	5.09	MEDIUM	2290920	218	15743	52534	0	0	0	bact	14.0	True	False	MEDIUM
MBE038	MBE038.bin.57.fa	12.24648369241738	39.35	0.03	LOW	942537	222	4210	18777	0	0	0	bact	4.0	True	False	LOW
MBE038	MBE038.bin.58.fa	10.904992117125708	45.5	2.35	LOW	1441733	331	4531	15424	0	0	1	bact	8.0	True	False	LOW
MBE038	MBE038.bin.59.fa	8.282542579075425	9.76	0.0	LOW	243312	70	3471	7215	0	0	0	bact	0.0	True	False	LOW
MBE038	MBE038.bin.6.fa	40.25032123431266	6.93	0.0	LOW	310521	20	24389	50626	0	0	0	bact	4.0	True	False	LOW
MBE038	MBE038.bin.60.fa	11.863851797174332	66.57	1.73	MEDIUM	1506476	267	6194	19349	0	0	0	bact	10.0	True	False	MEDIUM
MBE038	MBE038.bin.61.fa	26.29401613025213	94.12	0.19	HIGH	2036174	88	30439	119898	0	0	0	bact	14.0	True	False	NEARCOMPLETE
MBE038	MBE038.bin.62.fa	17.296875891282887	74.82	2.2	MEDIUM	1945931	304	7306	25200	0	0	1	bact	14.0	True	False	MEDIUM
MBE038	MBE038.bin.63.fa	48.09876951046976	84.94	0.18	MEDIUM	2633586	156	25609	169119	2	1	0	bact	18.0	True	False	MEDIUM
MBE038	MBE038.bin.64.fa	18.976145096861096	65.75	1.16	MEDIUM	2243522	351	7379	35968	0	0	0	bact	14.0	False	False	MEDIUM
MBE038	MBE038.bin.65.fa	30.028436060808488	78.83	1.89	MEDIUM	1925126	152	17084	57046	0	0	1	bact	18.0	True	False	MEDIUM
MBE038	MBE038.bin.66.fa	12.075744578986216	16.66	0.0	LOW	401032	119	3240	7367	0	0	0	bact	0.0	True	False	LOW
MBE038	MBE038.bin.67.fa	33.9520850650981	98.81	0.27	HIGH	1640908	114	20441	65058	0	0	0	arch	19.0	True	False	NEARCOMPLETE
MBE038	MBE038.bin.68.fa	174.28888202333974	6.15	0.01	LOW	213627	3	110938	110938	0	0	0	bact	8.0	True	False	LOW
MBE038	MBE038.bin.69.fa	16.319150682087574	77.41	1.64	MEDIUM	2437297	367	7799	28636	0	0	0	bact	14.0	True	False	MEDIUM
MBE038	MBE038.bin.7.fa	53.18355104006372	86.16	4.1	MEDIUM	2124341	56	61954	122972	0	0	0	bact	20.0	True	False	MEDIUM
MBE038	MBE038.bin.70.fa	13.436238618697066	57.2	0.65	MEDIUM	1054251	230	4868	16148	0	0	0	bact	8.0	True	False	MEDIUM
MBE038	MBE038.bin.71.fa	131.36769205199573	20.17	0.05	LOW	427189	8	81649	141365	0	0	1	bact	5.0	True	False	LOW
MBE038	MBE038.bin.72.fa	12.304614829873609	31.64	1.43	LOW	804255	199	3956	13339	0	0	0	bact	3.0	True	False	LOW
MBE038	MBE038.bin.73.fa	202.2096726056652	99.76	1.53	HIGH	2023798	25	120034	314676	0	0	1	bact	18.0	True	False	NEARCOMPLETE
MBE038	MBE038.bin.74.fa	12.660329719293037	58.41	0.17	MEDIUM	1508192	276	5904	17243	0	0	0	bact	11.0	True	False	MEDIUM
MBE038	MBE038.bin.75.fa	29.34965767966365	89.04	115.76	LOW	17973808	1670	16659	138482	0	0	1	bact	20.0	False	False	LOW
MBE038	MBE038.bin.76.fa	14.162640392453984	82.44	0.1	MEDIUM	1542907	179	10864	59419	0	0	0	bact	13.0	True	False	MEDIUM
MBE038	MBE038.bin.77.fa	24.4429777265993	97.79	81.84	LOW	2787630	249	15660	54792	0	0	3	bact	19.0	False	False	LOW
MBE038	MBE038.bin.78.fa	84.61254453814817	95.51	3.61	HIGH	2866363	72	62254	123350	0	0	0	bact	18.0	True	False	NEARCOMPLETE
MBE038	MBE038.bin.79.fa	24.4429777265993	97.79	81.84	LOW	2787630	249	15660	54792	0	0	3	bact	19.0	False	False	LOW
MBE038	MBE038.bin.8.fa	14.94567876644963	58.53	1.92	MEDIUM	1134676	207	6248	20362	0	0	1	bact	8.0	True	False	MEDIUM
MBE038	MBE038.bin.80.fa	84.20952237605458	96.88	3.67	HIGH	2916667	73	61594	123350	0	0	0	bact	18.0	True	False	NEARCOMPLETE
MBE038	MBE038.bin.9.fa	221.62716245473712	50.51	0.09	MEDIUM	1057710	24	55996	170681	0	0	3	bact	18.0	True	False	MEDIUM
MBE039	MBE039.bin.1.fa	40.216532525477376	91.29	2.01	HIGH	2681006	117	32053	97202	0	0	0	bact	14.0	True	False	NEARCOMPLETE
MBE039	MBE039.bin.10.fa	10.371376486791036	55.84	0.01	MEDIUM	998375	242	4153	13860	0	0	0	bact	8.0	True	False	MEDIUM
MBE039	MBE039.bin.11.fa	24.58728854470817	64.92	1.42	MEDIUM	1501795	226	7870	33641	0	0	1	bact	15.0	True	False	MEDIUM
MBE039	MBE039.bin.12.fa	12.94288763837151	51.88	0.5	MEDIUM	1892550	436	4413	17166	0	0	0	bact	4.0	True	False	MEDIUM
MBE039	MBE039.bin.13.fa	84.68219867893099	99.94	0.83	HIGH	2144324	25	132916	315674	0	0	1	bact	19.0	True	False	NEARCOMPLETE
MBE039	MBE039.bin.14.fa	34.90016687660138	89.56	0.0	MEDIUM	2209417	73	49553	101133	0	0	0	bact	18.0	True	False	MEDIUM
MBE039	MBE039.bin.15.fa	16.46004640591451	64.7	0.09	MEDIUM	1559284	229	8092	23157	0	0	0	bact	11.0	True	False	MEDIUM
MBE039	MBE039.bin.16.fa	24.098870225050096	86.61	1.08	MEDIUM	2530681	187	20417	69199	0	0	0	bact	14.0	True	False	MEDIUM
MBE039	MBE039.bin.17.fa	24.367695864388928	87.38	1.64	MEDIUM	1815427	186	14333	33769	0	0	0	bact	15.0	True	False	MEDIUM
MBE039	MBE039.bin.18.fa	134.44455549870727	90.29	1.4	HIGH	2859463	58	72998	170013	0	0	0	bact	17.0	True	False	NEARCOMPLETE
MBE039	MBE039.bin.19.fa	78.98437850436848	99.33	3.78	HIGH	2010883	101	26788	100721	0	0	3	bact	20.0	True	False	NEARCOMPLETE
MBE039	MBE039.bin.2.fa	43.42090796458377	90.14	0.05	HIGH	2360048	86	38369	132266	0	0	0	bact	17.0	True	False	NEARCOMPLETE
MBE039	MBE039.bin.20.fa	18.341300227335765	79.12	3.58	MEDIUM	1561127	287	5806	18482	0	0	2	bact	7.0	False	False	MEDIUM
MBE039	MBE039.bin.21.fa	11.957734769972133	36.01	0.01	LOW	768646	190	4199	9958	0	0	0	bact	3.0	False	False	LOW
MBE039	MBE039.bin.22.fa	14.57670350524394	45.73	0.02	LOW	1209873	236	5711	12723	0	0	1	arch	5.0	True	False	LOW
MBE039	MBE039.bin.23.fa	34.938114792824514	27.19	0.05	LOW	1153539	48	30691	71742	0	0	0	bact	9.0	True	False	LOW
MBE039	MBE039.bin.24.fa	15.387239016983507	90.74	1.31	HIGH	2218152	296	8750	40675	0	0	0	arch	16.0	True	False	NEARCOMPLETE
MBE039	MBE039.bin.25.fa	51.62094558386515	83.23	1.71	MEDIUM	2463240	161	21137	85437	0	0	0	bact	17.0	True	False	MEDIUM
MBE039	MBE039.bin.26.fa	23.700713012619616	68.3	1.75	MEDIUM	2512438	259	12919	52427	0	0	0	bact	15.0	True	False	MEDIUM
MBE039	MBE039.bin.27.fa	58.59681293133066	100.0	33.32	LOW	7494975	319	45007	140687	0	0	1	bact	19.0	False	False	LOW
MBE039	MBE039.bin.28.fa	27.27852150404109	99.48	1.38	HIGH	2113905	182	17362	80284	0	0	2	bact	11.0	False	False	NEARCOMPLETE
MBE039	MBE039.bin.29.fa	10.769468534359712	7.0	0.0	LOW	203174	58	3600	8865	0	0	0	bact	0.0	False	False	LOW
MBE039	MBE039.bin.3.fa	9.617146603031475	11.53	0.02	LOW	212042	60	3494	6667	0	0	0	bact	1.0	True	False	LOW
MBE039	MBE039.bin.30.fa	27.31273601004292	84.47	0.02	MEDIUM	2185818	200	14525	86547	1	0	2	bact	16.0	False	False	MEDIUM
MBE039	MBE039.bin.31.fa	17.664221034257036	88.46	1.07	MEDIUM	1576552	194	9289	46027	0	0	1	bact	15.0	True	False	MEDIUM
MBE039	MBE039.bin.32.fa	21.1955711835984	85.94	1.69	MEDIUM	2007218	191	14612	43078	0	0	0	bact	11.0	True	False	MEDIUM
MBE039	MBE039.bin.33.fa	11.900678736467835	41.9	3.11	LOW	1251001	307	3998	11588	0	0	0	bact	8.0	False	False	LOW
MBE039	MBE039.bin.34.fa	70.85084176307339	27.95	9.66	LOW	908391	164	6138	31963	0	0	0	bact	14.0	True	False	LOW
MBE039	MBE039.bin.35.fa	10.735445854572577	9.85	0.0	LOW	324478	79	4131	11665	0	0	0	bact	0.0	True	False	LOW
MBE039	MBE039.bin.36.fa	61.916656182555926	78.22	1.31	MEDIUM	3187363	64	80831	234984	0	0	1	bact	15.0	True	False	MEDIUM
MBE039	MBE039.bin.37.fa	17.15765527659569	70.08	2.21	MEDIUM	1570198	277	6387	43402	0	0	0	bact	7.0	False	False	MEDIUM
MBE039	MBE039.bin.38.fa	16.90845550555613	87.83	23.47	LOW	5671843	1079	5680	35021	0	0	0	arch	17.0	False	False	LOW
MBE039	MBE039.bin.39.fa	39.32129037489364	97.94	70.02	LOW	3675149	484	9582	47943	0	0	0	bact	10.0	True	False	LOW
MBE039	MBE039.bin.4.fa	120.57178221616464	61.54	0.41	MEDIUM	1369817	78	31475	100991	0	0	0	bact	13.0	True	False	MEDIUM
MBE039	MBE039.bin.40.fa	26.94028928786865	41.55	0.01	LOW	1311289	94	18555	64400	0	0	0	bact	15.0	True	False	LOW
MBE039	MBE039.bin.41.fa	43.3476422506868	11.6	0.19	LOW	619171	23	38467	94623	0	0	0	arch	9.0	True	False	LOW
MBE039	MBE039.bin.42.fa	29.33935138290021	88.95	0.86	MEDIUM	1891532	110	25987	56269	0	0	2	bact	16.0	True	False	MEDIUM
