LibraryID	CON001	CON002	CON003	CON004	CON005	CON006	CON007	CON008	CON009	CON010	CON011	CON012	CON013	CON014	CON015	CON016	CON017	CON018	CON019	CON020	CON021	CON022	CON023	CON026	CON027	CON028	CON029	CON031	CON032	CON033	CON034	CON035	CON036	CON037	CON038	CON039	CON040	CON041	CON042	CON043	CON044	CON045	CON046	CON047	CON048	CON049	CON050	CON051	CON052	CON053	CON054	CON055	CON056	CON057	CON058	CON059	CON060	CON061	CON062	CON063	CON064	CON065	CON066	CON067	CON068	CON069	CON070	CON071	CON072	CON073	CON074	CON075	CON076	CON077	CON078	CON079	CON080	CON081	CON082	CON083	CON084	CON085	CON086	CON087	CON088	CON089	CON090	CON091	CON092	CON093	CON095	CON096	CON097	CON098	CON099	CON101	CON104	CON105	CON106	CON107	NLF001	NLF002	NLF005	NLF006	NLF007	NLF008	NLF009	NLF010	NLF011	NLF012	NLF013	NLF014	NLF015	NLM001	NLM002	NLM003	NLM004	NLM005	NLM006	NLM007	NLM008	NLM009	NLM010	NLM015	NLM016	NLM017	NLM021	NLM022	NLM023	NLM024	NLM026	NLM027	NLM028	NLM029	NLM031	NLM032	NOF001	NOF002	NOF004	NOF005	NOF006	NOF007	NOF008	NOF009	NOF010	NOF011	NOF012	NOF013	NOF014	NOM001	NOM002	NOM004	NOM005	NOM008	NOM009	NOM010	NOM012	NOM013	NOM014	NOM015	NOM016	NOM017	NOM018	NOM019	NOM020	NOM022	NOM023	NOM025	NOM026	NOM027	NOM028	MBE033	MBE034	MBE035	MBE036	MBE037	MBE038	MBE039	MBH207	MBH208	MBM135	MBM137	MBM139	MHS226	MHS229	MHS231	MHS232	MHS234	MHS235	MHS236	MHS238	MHS239	MHS240	MHS243	MHS244	MHS246	MHS247	MHS248	MHS249	MHS250	MHS251	MHS253	MHS255	MHS257	MHS258	MHS259	MHS266	MHS267	MHS269	MHS276	MHS277	MHS279	MHS282	MHS283	MHS285	MHS286	MHS287	MHS288	MHS289	WFC023	WFC024	MBS1236	MBS1233	MBS1232	MBS1239	MBS1237	MBS1235	MBS1242	MBS1243	MBS1219	MBS1238	MBS1216	MBS1215	MBS1217	MBS1218	MBS1220	MBS1223	MBS1222	MBS1226	MBS1228	MBS1227	MBS1230	MBS1231	MBS1234	MBS1240	MBS1249	MBS1251	MBS1247	MBS1248	MBS1256	MBS1253	MBS1255	MBS1254	MBS1257	MBS1258	MBS1263	MBS1259	MBS1261	MBS1260	MBS1262	MBS1264	MBS1557	MBS1537	MBS1590	MBS1559	MBS1549	MBS1536	MBS1558	MBS1547	MBS1568	MBS1555	MBS1525	MBS1516	MBS1526	MBS1515	MBS1538	MBS1523	MBS1539	MBS1563	MBS1542	MBS1545	MBS1530	MBS1517	MBS1560	MBS1548	MBS1534	MBS1524	MBS1564	MBS1519	MBS1565	MBS1528	MBS1553	MBS1529	MBS1543	MBS1520	MBS1551	MBS1552	MBS1546	MBS1561	MBS1544	MBS1540	MBS1531	MBS1527	MBS1532	MBS1541	MBS1535	MBS1562	MBS1550	MBS1556	MBS1566	MBS1567	MBS1533	MBS1439	MBS1570	MBS1571	MBS1572	MBS1573	MBS1433	MBS1575	MBS1576	MBS1582	MBS1435	MBS1436	MBS1583	MBS1586	MBS1589	MBS1588	MBS1593	MBS1591	MBS1574	MBS1578	MBS1577	MBS1584	MBS1580	MBS1579	MBS1585	MBS1587	MBS1599	MBS1592	MBS1594	MBS1598	MBS1595	MBS1596	MBS1601	MBS1612	MBS1613	MBS1615	MBS1614	MBS1603	MBS1609	MBS1602	MBS1600	MBS1606	MBS1605	MBS1604	MBS1608	MBS1610	MBS1611	MBS1616	MBS1518	MBS1521	MBS1522	MBS1554	MBS1434	MBS1438	MBS1440	MBS1454	MBS1457	MBS1453	MBS1456	MBS1455	MBS1460	MBS1441	MBS1442	MBS1444	MBS1443	MBS1447	MBS1446	MBS1448	MBS1449	MBS1450	MBS1452	MBS1451	MBS1458	MBS1461	MBS1459	MBS1464	MBS1465	MBS1467	MBS1468	MBS1469	MBS1470	MBS1474	MBS1471	MBS1472	MBS1473	MBS1475	MBS1483	MBS1477	MBS1478	MBS1479	MBS1480	MBS1481	MBS1482	MBS1486	MBS1484	MBS1492	MBS1485	MBS1487	MBS1494	MBS1488	MBS1489	MBS1490	MBS1491	MBS1493	MBS1495	MBS1496	MBS1497	MBS1499	MBS1498	MBS1500	MBS1501	MBS1502	MBS1503	MBS1504	MBS1505	MBS1506	MBS1509	MBS1508	MBS1511	MBS1507	MBS1510	MBS1513	MBS1514
s__Bilophila_unclassified	1.71456	0.45838	0.5094	0.43309	0.13345	1.26867	1.03129	1.85289	0	0.11495	0.37074	0	0	0.12882	0	0	0.17067	0.49354	0	0	0	0.6694	0.49089	0.33303	0	0	0	0	0.35211	0.82532	1.10097	0	0.20928	0	0.10986	1.27916	0.55595	0.40012	0	1.4375	0	0.71133	0	0.35599	0.40427	0.39554	0	0.31562	0	0.4183	0.47617	0.62906	0.1931	0.56278	0.75814	0.12532	0	0	0	0.15104	1.02667	0	0	5.56076	0.33027	0	0.27785	0.23545	0.21066	0	0.18794	0.57593	0	0.30765	0.20308	0	0	0.54483	0.35092	0.36458	0.43345	0.2776	0	0	1.21625	0.32217	0	0.27897	1.2663	0.13333	0	0.109	1.09128	0.40145	0	0.16099	0	0	0	0.30266	0.43992	0	0	0.17282	0.20826	1.23435	0.4124	0.45098	0.15186	0	0.259	0	0.72633	0.19755	0	0.92457	0.12534	1.08383	0.61984	0	0.17899	0	0.61702	0.35567	0	1.16375	0.56456	0	0.50114	0.32474	0.20889	0	0	0.50667	0.17978	0	0.48707	1.80686	0.50804	0.5071	0.54187	0.19089	0.8782	1.36504	0.67628	0.47952	1.55279	0.44876	0.30379	0	0.1218	0.29558	0.1017	0.31653	0	0.52479	0.32318	0.8239	0	1.20641	0	0	0	0.84744	0.72471	0.34003	1.01608	0	0	0.1971	0.12871	0	0	1.08773	0	0.75001	0.19415	0.28553	0	0.3823	0.22995	0.51503	0.2792	4.15742	0	0.82326	0.86583	0	0.98836	3.08522	0	0	0.65611	0.13319	0.1512	0.30945	0.28558	1.47694	0	0.72132	0.92609	0	0.27817	0.23262	0.16287	0.41703	0.13838	0.29014	0.8323	1.5009	0.1354	2.86152	1.02934	0	0.65599	0.49309	0.2764	0	0	0.66008	0	0	0.32878	0.13428	0	0.55751	0.30957	0	0	0	0.20632	0	1.70791	0.11807	0	0	0.23359	0	0	0	0.30914	0	0.22531	0	0.36008	0.69374	0	0	0	0	0.31773	0	0	0.20558	1.18494	0.1209	0.16737	0.15717	0	0	0	0.32549	0.29251	0	1.10938	0.10411	0	0.23991	0	0	0	0	0	0.21628	0.70926	0	0	0	1.20952	0.15421	0	0.27972	0	0	0.42016	0	0	0	0.61337	0.11477	0	0	0.41536	0	0.29541	0	0	0.15528	0	0.10797	0	0	0	0	0.51068	0.17573	0.22557	0.15211	0	0	0.12514	0.10131	0	0	0	1.05129	0.73126	0.13797	0.16728	0.33274	0.1473	0	0	0	0.63108	0.6674	0.43782	0.20543	0.24984	0.32105	0.15746	0.11581	0	0.21587	0.47208	1.41534	1.53446	0.58357	1.84996	0.31349	0	0.53368	0	0.75922	0.37962	0.28263	0.39572	3.01089	0	0.42478	0	0.14806	0	1.03844	0	0	0.24041	0.57371	0	0.22344	0	0	0	0.24683	0.6361	0	0.25632	0	0.47732	0	0.14936	0.16244	0	0.1352	0.39611	0.59393	0.2039	0.8751	0.88321	0.91196	0	0	0	0	0	0.10537	0.36836	0	0.33767	0	0.59205	0	0.51156	0.16717	0.15388	0.25463	0	0	0	0	0.37458	0	0.51502	0.72065	0.27305	0.28348	0	0	0.86999	0.11756	0	0	0	0.36364	0	0	0.20775	0	0.42281	0	0.16539	0	0	0.17092	0	0	0.71547	0.35678	0	0.4285	0.61327	1.58601	0	0.13963
s__Bilophila_wadsworthia	0.12539	0	0	0	0	0.31569	0.1284	0.14699	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1571	0	0	0	0	0.3343	0	0	0	0.22271	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.10429	0	0	0	0	0	0	0	0	0	0	0	0	0	0.19726	0	0	0	0.12892	0	0	0.13906	0	0	0	0.4111	0	0	0	0.26073	0.15645	0	0	0	0	0	0	0.14215	0	0	0	0	0.13162	0	0	0	0	0	0	0	0	0	0.11972	0	0.22259	0	0	0	0	0	0	0	0	0	0	0.19166	0	0	0	0	0.10308	0	0	0	0.27375	0	0	0	0	0.15823	0	0.12481	0	0	0	0	0	0	0	0	0	0	0.10177	0.17371	0.28654	0	0.18572	0	0	0	0.14252	0	0	0.19457	0	0	0	0	0	0	0.10735	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.15805	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.13366	0	0	0	0	0.17316	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.25335	0	0	0	0.11261	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.10169	0	0	0.14315	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.24972	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.24443	0	0
s__Blautia_producta	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.79817	0	0	0	0.50741	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.12437	0.15544	0	0.20322	0	0	0	0	0	0	0.7924	0	0	0	0	0	0	0	0	0	0	0.71683	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.99344	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
s__Bradyrhizobium_sp_DFCI_1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.2385	0	0	0	0	0	0	0	0.91661	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
s__Burkholderiales_bacterium_1_1_47	0	0	0	0	0	0	0	0	0	0	0.42909	0	0	0	0	0	0.12164	0	0.31339	0	0	0	0	0.19094	0	0	0	0	0	0.3944	0	0	0	0	0	0	1.37799	0	0	0	0	0	0.63676	0	0	0	0	0	0	0	0	0	0	0.39172	0.17189	0	3.71625	0	0	0	0	0	0	1.82729	0	0	0.18594	0	0	0	0	0.18927	0	0	0	0	0	0	0	0	0	0	0.90402	0	0	0	0	0	0.25417	0	0	0	0	0	0	0	0	0	0	0.17421	0	0	0.22218	0	0	0	0.38579	0	0	0	1.20231	0	0.12667	0.22071	0	0.52522	0	0.8018	0	0.40491	0	0	0	0	0	0	0	0.26266	0	0	0	0	0	0.15672	0	0	0	0	0	0	0	0	0	0.72541	0	0	0.83329	0	0.36523	0	0	0	0	0.56514	0	0	0.57535	0.30823	0	0	0	0	0	0	0.18433	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.65218	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.19934	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.67519	0	0	0	0	0	0.30725	0	0	0	0.1265	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1599	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
s__Butyrivibrio_crossotus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.91185	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.11711	0	0	0
s__Catenibacterium_mitsuokai	1.33841	0	0.17501	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.51597	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.25252	0	0	0.24586	0	0	1.98321	0	0	0	0	0	0	0	0.49573	0	0	0	0	0	0	0	0	0	0	0	0.1269	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.37635	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.87402	0	0	0	1.94033	0.93273	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.49508	0	0	0	0	1.92869	0	0	0	0	0.73723	0	0	0	0	0	0	0	0	1.51999	0	0	1.87874	0	0.84919	0	0	0	0	0	0	0	0	0	0	0.51711	0	0	0.10639	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.92021	0.41155	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.61536	0	0	0.352	0.76893	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.64146	0	0	0	0.18276	0	0	0	0	0	0	0	0	0	1.03475	0	0	0	0	0.59053	0.94996	0	0	0	0	0	0	0	0.40136	0	0	0	0	0	0.19937	0	0	0.31403	0	0	0	0	0	0	0	0	0	0	0	0	0.35648	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.24553	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
s__Citrobacter_freundii	0	0	0	0	0	0	0	0	0	0.10231	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.12355	0	0	0	0	0	0	0	0	0	0	0	0	0	0.86791	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.65117	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1002	0	0	0	0	0.1623	0.14023	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.18074	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.32926	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.11637	0	0	0	0
s__Citrobacter_unclassified	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.18114	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.04409	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.14652	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.09103	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.11833	0	0	0	0
s__Clostridiales_bacterium_1_7_47FAA	0	0	0	0	0	0	0	0.14255	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.29758	0	0	0	0	0.39718	0	0.27299	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1288	0	0	0	0	0	0	0.11518	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.22874	0	0	0	0	0	0	0	0	0	0	0	0	0	0.13828	0	0	0.10074	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.16083	0.10238	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1617	0	0	0	0	0	0	0	0	0.74877	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.18132	0	0	0	0	0	0	0	0	0	0	0	0	0.22837	0	0	0	0	0	0	0	0	0.11523	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1929	0	0	0	0.1484	0.1277	0	0	0	16.3758	0	0	0	0	0	0	0	0	0	0.17538	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.10131	0	0	0	0	0	0	0	0	0	0	0	0.15757	0	0.31295	0	0	0	0	0	0.19801	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.7662	0	0	0	0	0	0	0	0	0	0	0.10989	0	0	0	0	0	0	0	0	0	0	0	0	1.21677	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.42916	0	0	0	0	0	0	0	0.11785	0	0	0	0	0	0	0.10372	0	0	0	0	0	0	0	0.43006	0	0.4062	0	0	0
s__Clostridium_asparagiforme	0	0	0	0	0	0	0.1606	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.15646	0	0	0	0	0	0.12373	0	0	0	0	0.61505	0	0	0	0	1.12449	0	0	0	0	0.5058	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.11588	0	0	0	0	0	0	0	0	0	0	0	0	0.57948	0	0	0	0	0	0	0.21392	0	0	0	0	0	0	0	0	0	0	0	0	0	0.20216	0	0	0	0	0	0.31419	0	0	0	0.15803	0	0.58005	0	0	0	0	0	0	0	0	0	0	0.1274	0	0	0	0	0	0	0	0	0	0	0	0	0	0.16235	0.13475	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.16636	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.15954	0	0	0	0.31144	0	0	0	0	0.61515	0	0	0	0	0	0	0	0	0	0	0.15435	0	0	0	0.33194	0	0	0	0	0	0	0	0	0	0	0.50355	0	0.10615	0.32533	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.12969	0	0	0	0.26587	0	0	0	0.18865	0	0	0	0	0	0	0	0	0	0	0	0	0	0.25715	0	0.14943	0	0	0.19041	0	0	0	0.23738	0	0.11491	0	0	0	0	0	0	0	0	0	0	0.11422	0	0	0	0	0	0	0	0	0	0	0.36894	0	0.10335	0	0	0	0.26713	0	0	0.27635	0	0	0	0	0	0	0	0	0.16897	0	0	0	0	2.59573	0	0	0	0	0	0	0	0.17865	0	0	0	0	0	0	0	0	0	0	0	0	0	0.25671	0	0	0	0	0	0	0	0	0	0	0	0.14609	0	0	0	0	0	0	0	0	0	0	0	0	0.57666	0	0	0	0.13181	0	0	0	0	0	0	0.30752	0	0	0	0	0	1.15116	0	0	0	0	0	0	5.74536	0	0	0.17745	0	0	0	0	0	0	0	0	0.11467	0.29109	0	0	0.10659	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.35933	0.10566	2.92221	0	0	0	0	0	0	0	0.38203	0	0	0
