UniRef90	KIDS	GeneName
UniRef90_B1HWI4	K00074	hbd
UniRef90_B1J7J5	K00074	hbd
UniRef90_B1J8Q6	K00074	hbd
UniRef90_B1JF46	K00074	hbd
UniRef90_B1LTI8	K00074	hbd
UniRef90_B1M4Q0	K00074	hbd
UniRef90_B1Y4M7	K00074	hbd
UniRef90_B1Y4Y7	K00074	hbd
UniRef90_B1Y521	K00074	hbd
UniRef90_B1YIJ7	K00074	hbd
UniRef90_B2A631	K00074	hbd
UniRef90_B2B5L0	K00074	hbd
UniRef90_B2GHL7	K00074	hbd
UniRef90_B2GLD0	K00074	hbd
UniRef90_B2IC66	K00074	hbd
UniRef90_B2J102	K00074	hbd
UniRef90_B2JDK2	K00074	hbd
UniRef90_B2JUU6	K00074	hbd
UniRef90_B2TIW4	K00074	hbd
UniRef90_B2U7L5	K00074	hbd
UniRef90_B2UD76	K00074	hbd
UniRef90_B3E5D6	K00074	hbd
UniRef90_B3QSG8	K00074	hbd
UniRef90_B3R420	K00074	hbd
UniRef90_B3RAY3	K00074	hbd
UniRef90_B4EL90	K00074	hbd
UniRef90_B4EP01	K00074	hbd
UniRef90_B4RA57	K00074	hbd
UniRef90_B4UD20	K00074	hbd
UniRef90_B4V5F8	K00074	hbd
UniRef90_B4V5R4	K00074	hbd
UniRef90_B4VGQ1	K00074	hbd
UniRef90_B5E7U3	K00074	hbd
UniRef90_B5EID6	K00074	hbd
UniRef90_B5EIS1	K00074	hbd
UniRef90_B5ZRV3	K00074	hbd
UniRef90_B6H3J7	K00074	hbd
UniRef90_B6IYS2	K00074	hbd
UniRef90_B6JDI3	K00074	hbd
UniRef90_B6KJQ6	K00074	hbd
UniRef90_B6YQ98	K00074	hbd
UniRef90_B7GI97	K00074	hbd
UniRef90_B7GMI9	K00074	hbd
UniRef90_B8ELI7	K00074	hbd
UniRef90_B8FBN4	K00074	hbd
UniRef90_B8FCD7	K00074	hbd
UniRef90_B8FIU1	K00074	hbd
UniRef90_B8FKE9	K00074	hbd
UniRef90_B8FQY1	K00074	hbd
UniRef90_B8FSZ3	K00074	hbd
UniRef90_B8FWA7	K00074	hbd
UniRef90_B8FXG8	K00074	hbd
UniRef90_B8HF54	K00074	hbd
UniRef90_B8I988	K00074	hbd
UniRef90_B8ILA8	K00074	hbd
UniRef90_B8NYZ2	K00074	hbd
UniRef90_B8P932	K00074	hbd
UniRef90_B9DYX9	K00074	hbd
UniRef90_B9E954	K00074	hbd
UniRef90_B9JBQ3	K00074	hbd
UniRef90_B9JIE6	K00074	hbd
UniRef90_B9JTJ0	K00074	hbd
UniRef90_B9KVW4	K00074	hbd
UniRef90_B9LT63	K00074	hbd
UniRef90_B9M8K0	K00074	hbd
UniRef90_B9M958	K00074	hbd
UniRef90_B9SQH3	K00074	hbd
UniRef90_C0BSW7	K00074	hbd
UniRef90_C0QAD2	K00074	hbd
UniRef90_C0QGF1	K00074	hbd
UniRef90_C0QL31	K00074	hbd
UniRef90_C0QWH3	K00074	hbd
UniRef90_C0Z848	K00074	hbd
UniRef90_C1A790	K00074	hbd
UniRef90_C1A7X3	K00074	hbd
UniRef90_C1B087	K00074	hbd
UniRef90_C1B0G9	K00074	hbd
UniRef90_C1BDW1	K00074	hbd
UniRef90_C1BDW2	K00074	hbd
UniRef90_C1D5V0	K00074	hbd
UniRef90_C1DAM3	K00074	hbd
UniRef90_C1DIM5	K00074	hbd
UniRef90_C1DPV8	K00074	hbd
UniRef90_C1F4C5	K00074	hbd
UniRef90_C3MHT9	K00074	hbd
UniRef90_C3ML82	K00074	hbd
UniRef90_C3MLS5	K00074	hbd
UniRef90_C4JH55	K00074	hbd
UniRef90_C4KBA4	K00074	hbd
UniRef90_C4LJS6	K00074	hbd
UniRef90_C4LLI2	K00074	hbd
UniRef90_C4Z354	K00074	hbd
UniRef90_C4ZEK4	K00074	hbd
UniRef90_C4ZP73	K00074	hbd
UniRef90_C5C3A2	K00074	hbd
UniRef90_C5C710	K00074	hbd
UniRef90_C5C716	K00074	hbd
UniRef90_C5CKV3	K00074	hbd
UniRef90_C5CP84	K00074	hbd
UniRef90_C5CSN9	K00074	hbd
UniRef90_C5P3U4	K00074	hbd
UniRef90_C6CUH3	K00074	hbd
UniRef90_C6CYX9	K00074	hbd
UniRef90_C6PR28	K00074	hbd
UniRef90_C6Q0I0	K00074	hbd
UniRef90_C6Q1F2	K00074	hbd
UniRef90_C6VUY8	K00074	hbd
UniRef90_C6VWU0	K00074	hbd
UniRef90_C6WGV1	K00074	hbd
UniRef90_C6WJE1	K00074	hbd
UniRef90_C6X2J2	K00074	hbd
UniRef90_C6X4N8	K00074	hbd
UniRef90_C6XLN8	K00074	hbd
UniRef90_C6XW23	K00074	hbd
UniRef90_C7LZZ3	K00074	hbd
UniRef90_C7M0E2	K00074	hbd
UniRef90_C7M293	K00074	hbd
UniRef90_C7MF42	K00074	hbd
UniRef90_C7MMF4	K00074	hbd
UniRef90_C7MUG7	K00074	hbd
UniRef90_C7MW84	K00074	hbd
UniRef90_C7MW86	K00074	hbd
UniRef90_C7N1P0	K00074	hbd
UniRef90_C7NJD0	K00074	hbd
UniRef90_C7NJE9	K00074	hbd
UniRef90_C7NS29	K00074	hbd
UniRef90_C7NZL6	K00074	hbd
UniRef90_C7P100	K00074	hbd
UniRef90_C7PEY8	K00074	hbd
UniRef90_C7PIK0	K00074	hbd
UniRef90_C7PT88	K00074	hbd
UniRef90_C7PXT2	K00074	hbd
UniRef90_C7Q574	K00074	hbd
UniRef90_C7Q761	K00074	hbd
UniRef90_C7Q774	K00074	hbd
UniRef90_C7Q9U6	K00074	hbd
UniRef90_C7QIG1	K00074	hbd
UniRef90_C7RDD2	K00074	hbd
UniRef90_C7RDW2	K00074	hbd
UniRef90_C7RTA6	K00074	hbd
UniRef90_C8VWY3	K00074	hbd
UniRef90_C8W922	K00074	hbd
UniRef90_C8WQD0	K00074	hbd
UniRef90_C8X6J5	K00074	hbd
UniRef90_C8XAB8	K00074	hbd
UniRef90_C9S977	K00074	hbd
UniRef90_C9Z4T8	K00074	hbd
UniRef90_D0J610	K00074	hbd
UniRef90_D0J8F0	K00074	hbd
UniRef90_D0KQM3	K00074	hbd
UniRef90_D0L2V5	K00074	hbd
UniRef90_D0L4R5	K00074	hbd
UniRef90_D0LPV1	K00074	hbd
UniRef90_D0LS47	K00074	hbd
UniRef90_D0LTX8	K00074	hbd
UniRef90_D0LYD0	K00074	hbd
UniRef90_D0MG94	K00074	hbd
UniRef90_D0MIY1	K00074	hbd
UniRef90_D1AE03	K00074	hbd
UniRef90_D1C320	K00074	hbd
UniRef90_D1C6T3	K00074	hbd
UniRef90_D1CCR2	K00074	hbd
UniRef90_D2AS01	K00074	hbd
UniRef90_D2Q279	K00074	hbd
UniRef90_D2QAZ3	K00074	hbd
UniRef90_D2QBG1	K00074	hbd
UniRef90_D2QG69	K00074	hbd
UniRef90_D2RL83	K00074	hbd
UniRef90_D2RZD7	K00074	hbd
UniRef90_D2S0W6	K00074	hbd
UniRef90_D2S1D7	K00074	hbd
UniRef90_D2SEE3	K00074	hbd
UniRef90_D2SEP6	K00074	hbd
UniRef90_D3E2T0	K00074	hbd
UniRef90_D3E7P3	K00074	hbd
UniRef90_D3F4U2	K00074	hbd
UniRef90_D3F5B3	K00074	hbd
UniRef90_D3F5E8	K00074	hbd
UniRef90_D3F6I8	K00074	hbd
UniRef90_D3F6I9	K00074	hbd
UniRef90_D3FAK8	K00074	hbd
UniRef90_D3FPQ9	K00074	hbd
UniRef90_D3P5Q2	K00074	hbd
UniRef90_D3P774	K00074	hbd
UniRef90_D3P7Q0	K00074	hbd
UniRef90_D3P9A1	K00074	hbd
UniRef90_D3PMM5	K00074	hbd
UniRef90_D3PWE8	K00074	hbd
UniRef90_D3PYH1	K00074	hbd
UniRef90_D3Q006	K00074	hbd
UniRef90_D3QZ18	K00074	hbd
UniRef90_D3RXF1	K00074	hbd
UniRef90_D3S1I0	K00074	hbd
UniRef90_D3T042	K00074	hbd
UniRef90_D3T0H2	K00074	hbd
UniRef90_D3T1K2	K00074	hbd
UniRef90_D3T1U3	K00074	hbd
UniRef90_D3UY93	K00074	hbd
UniRef90_D3VCB7	K00074	hbd
UniRef90_D3VFX9	K00074	hbd
UniRef90_D4GRI6	K00074	hbd
UniRef90_D4GY50	K00074	hbd
UniRef90_D4J6B1	K00074	hbd
UniRef90_D4J7C2	K00074	hbd
UniRef90_D4JBC0	K00074	hbd
UniRef90_D4JBZ2	K00074	hbd
UniRef90_D4K637	K00074	hbd
UniRef90_D4LF17	K00074	hbd
UniRef90_D4LUX5	K00074	hbd
UniRef90_D4LUY1	K00074	hbd
UniRef90_D4M6F1	K00074	hbd
UniRef90_D4MPV7	K00074	hbd
UniRef90_D4Z6L7	K00074	hbd
UniRef90_D5AKR4	K00074	hbd
UniRef90_D5BID3	K00074	hbd
UniRef90_D5DDG5	K00074	hbd
UniRef90_D5DM85	K00074	hbd
UniRef90_D5GIH3	K00074	hbd
UniRef90_D5MJN9	K00074	hbd
UniRef90_D5UTK2	K00074	hbd
UniRef90_D5UY08	K00074	hbd
UniRef90_D5W607	K00074	hbd
UniRef90_D5WEJ4	K00074	hbd
UniRef90_D5WMV7	K00074	hbd
UniRef90_D5WTI2	K00074	hbd
UniRef90_D5WXA3	K00074	hbd
UniRef90_D5WXQ0	K00074	hbd
UniRef90_D5WZE3	K00074	hbd
UniRef90_D5XAP6	K00074	hbd
UniRef90_D6B1P3	K00074	hbd
UniRef90_D6CRG7	K00074	hbd
UniRef90_D6GPX3	K00074	hbd
UniRef90_D6Y0V4	K00074	hbd
UniRef90_D6Z8T9	K00074	hbd
UniRef90_D6ZBK8	K00074	hbd
UniRef90_D7A9G8	K00074	hbd
UniRef90_D7AVD9	K00074	hbd
UniRef90_D7AWV6	K00074	hbd
UniRef90_D7BF05	K00074	hbd
UniRef90_D7BIJ9	K00074	hbd
UniRef90_D7C2S0	K00074	hbd
UniRef90_D7C8Z6	K00074	hbd
UniRef90_D7CC03	K00074	hbd
UniRef90_D7CDC4	K00074	hbd
UniRef90_D7CFX9	K00074	hbd
UniRef90_D7CJV7	K00074	hbd
UniRef90_D7CKQ2	K00074	hbd
UniRef90_D7CKX8	K00074	hbd
UniRef90_D7CMS6	K00074	hbd
UniRef90_D7CN93	K00074	hbd
UniRef90_D7CQ24	K00074	hbd
UniRef90_D7GUE3	K00074	hbd
UniRef90_D7GUM9	K00074	hbd
UniRef90_D7MYG6	K00074	hbd
UniRef90_D8GL55	K00074	hbd
UniRef90_D8IBW2	K00074	hbd
UniRef90_D8ITH2	K00074	hbd
UniRef90_D8J5H8	K00074	hbd
UniRef90_D8J6P3	K00074	hbd
UniRef90_D8JB44	K00074	hbd
UniRef90_D8JXM7	K00074	hbd
UniRef90_D8PHS4	K00074	hbd
UniRef90_D8QA96	K00074	hbd
UniRef90_D8RH87	K00074	hbd
UniRef90_D8UMK6	K00074	hbd
UniRef90_D9QJ56	K00074	hbd
UniRef90_D9SLP6	K00074	hbd
UniRef90_D9SRA4	K00074	hbd
UniRef90_D9ST02	K00074	hbd
UniRef90_D9T065	K00074	hbd
UniRef90_D9T5E1	K00074	hbd
UniRef90_E0RVR1	K00074	hbd
UniRef90_E0TFV9	K00074	hbd
UniRef90_E0U3C6	K00074	hbd
UniRef90_E1QHN2	K00074	hbd
UniRef90_E1QIQ5	K00074	hbd
UniRef90_E1QJR8	K00074	hbd
UniRef90_E1QYE3	K00074	hbd
UniRef90_E1TGU0	K00074	hbd
UniRef90_E1UKG2	K00074	hbd
UniRef90_E1VT66	K00074	hbd
UniRef90_E1VYG5	K00074	hbd
UniRef90_E1WXZ3	K00074	hbd
UniRef90_E1ZF25	K00074	hbd
UniRef90_E3DM09	K00074	hbd
UniRef90_E3G8U5	K00074	hbd
UniRef90_E3GIS0	K00074	hbd
UniRef90_E3H734	K00074	hbd
UniRef90_E3HJL1	K00074	hbd
UniRef90_E3HUE1	K00074	hbd
UniRef90_E3HX99	K00074	hbd
UniRef90_E3I433	K00074	hbd
UniRef90_E3IWF5	K00074	hbd
UniRef90_E3IXK8	K00074	hbd
UniRef90_E3L7R4	K00074	hbd
UniRef90_E3PU65	K00074	hbd
UniRef90_E3PXT8	K00074	hbd
UniRef90_E4N098	K00074	hbd
UniRef90_E4N809	K00074	hbd
UniRef90_E4NMV1	K00074	hbd
UniRef90_E4NWC9	K00074	hbd
UniRef90_E4PIA7	K00074	hbd
UniRef90_E4PKI1	K00074	hbd
UniRef90_E4T658	K00074	hbd
UniRef90_E4TBB5	K00074	hbd
UniRef90_E4TMB0	K00074	hbd
UniRef90_E4TQ06	K00074	hbd
UniRef90_E4U4C2	K00074	hbd
UniRef90_E4W9W1	K00074	hbd
UniRef90_E4WF02	K00074	hbd
UniRef90_E6K024	K00074	hbd
UniRef90_E6N6B6	K00074	hbd
UniRef90_E6R8W9	K00074	hbd
UniRef90_E6S6D9	K00074	hbd
UniRef90_E6S6Q8	K00074	hbd
UniRef90_E6SJX8	K00074	hbd
UniRef90_E6TXE9	K00074	hbd
UniRef90_E6U7B1	K00074	hbd
UniRef90_E6UAK4	K00074	hbd
UniRef90_E6W697	K00074	hbd
UniRef90_E6X4A7	K00074	hbd
UniRef90_E8MEC8	K00074	hbd
UniRef90_E8N9A1	K00074	hbd
UniRef90_E8PNF4	K00074	hbd
UniRef90_E8QXJ4	K00074	hbd
UniRef90_E8RDQ1	K00074	hbd
UniRef90_E8RQL0	K00074	hbd
UniRef90_E8TWK8	K00074	hbd
UniRef90_E8U6S5	K00074	hbd
UniRef90_E8U6Z4	K00074	hbd
UniRef90_E8UX49	K00074	hbd
UniRef90_E8VYT7	K00074	hbd
UniRef90_E8WBM2	K00074	hbd
UniRef90_E8WDL4	K00074	hbd
UniRef90_E8WNM4	K00074	hbd
UniRef90_E8WNV9	K00074	hbd
UniRef90_E8WRL4	K00074	hbd
UniRef90_E8X4D8	K00074	hbd
UniRef90_E9E7T9	K00074	hbd
UniRef90_F0M2N4	K00074	hbd
UniRef90_F0P2Y0	K00074	hbd
UniRef90_F0RF77	K00074	hbd
UniRef90_F0RPB5	K00074	hbd
UniRef90_F0ZTD3	K00074	hbd
UniRef90_F2F4P0	K00074	hbd
UniRef90_F2F770	K00074	hbd
UniRef90_F2I8T9	K00074	hbd
UniRef90_F2IDT3	K00074	hbd
UniRef90_F2IH00	K00074	hbd
UniRef90_F2IZD4	K00074	hbd
UniRef90_F2KFG0	K00074	hbd
UniRef90_F2NBH1	K00074	hbd
UniRef90_F2ND61	K00074	hbd
UniRef90_F2NK36	K00074	hbd
UniRef90_F2NP37	K00074	hbd
UniRef90_F2R844	K00074	hbd
UniRef90_F2RCZ8	K00074	hbd
UniRef90_F2RDT2	K00074	hbd
UniRef90_F2RER0	K00074	hbd
UniRef90_F4AJF3	K00074	hbd
UniRef90_F4ATT7	K00074	hbd
UniRef90_F4AYC8	K00074	hbd
UniRef90_F4B9K1	K00074	hbd
UniRef90_F4BPR2	K00074	hbd
UniRef90_F4C204	K00074	hbd
UniRef90_F4DZ64	K00074	hbd
UniRef90_F4F7Z0	K00074	hbd
UniRef90_F4F801	K00074	hbd
UniRef90_F4FBB5	K00074	hbd
UniRef90_F4FW20	K00074	hbd
UniRef90_F4FW35	K00074	hbd
UniRef90_F4FW82	K00074	hbd
UniRef90_F4G269	K00074	hbd
UniRef90_F4GTK0	K00074	hbd
UniRef90_F4GX92	K00074	hbd
UniRef90_F4KNY1	K00074	hbd
UniRef90_F4KP54	K00074	hbd
UniRef90_F4KTU8	K00074	hbd
UniRef90_F4L236	K00074	hbd
UniRef90_F4LQS7	K00074	hbd
UniRef90_F4PML7	K00074	hbd
UniRef90_F4RUC6	K00074	hbd
UniRef90_F5XAF3	K00074	hbd
UniRef90_F5XJ16	K00074	hbd
UniRef90_F5XZT9	K00074	hbd
UniRef90_F5Z0S0	K00074	hbd
UniRef90_F6AX75	K00074	hbd
UniRef90_F6CIN1	K00074	hbd
UniRef90_F6CJJ6	K00074	hbd
UniRef90_F6CJT6	K00074	hbd
UniRef90_F6CLU5	K00074	hbd
UniRef90_F6CLW4	K00074	hbd
UniRef90_F6DKL7	K00074	hbd
UniRef90_F6EJL1	K00074	hbd
UniRef90_F6ELW4	K00074	hbd
UniRef90_F6GCB6	K00074	hbd
UniRef90_F6GDT0	K00074	hbd
UniRef90_F6IFK8	K00074	hbd
UniRef90_F7V2C9	K00074	hbd
UniRef90_F7V2Q2	K00074	hbd
UniRef90_F7V3U1	K00074	hbd
UniRef90_F7V4G7	K00074	hbd
UniRef90_F7V7V0	K00074	hbd
UniRef90_F7W6Y4	K00074	hbd
UniRef90_F7Y361	K00074	hbd
UniRef90_F7Z2L3	K00074	hbd
UniRef90_F8AYA8	K00074	hbd
UniRef90_F8B5W5	K00074	hbd
UniRef90_F8D902	K00074	hbd
UniRef90_F8DZC9	K00074	hbd
UniRef90_F8EQB6	K00074	hbd
UniRef90_F8FBI1	K00074	hbd
UniRef90_F8FUY9	K00074	hbd
UniRef90_F8I2X5	K00074	hbd
UniRef90_F8IB44	K00074	hbd
UniRef90_F8IBJ8	K00074	hbd
UniRef90_F8ICT7	K00074	hbd
UniRef90_F8IGV0	K00074	hbd
UniRef90_F8JH47	K00074	hbd
UniRef90_F8JL87	K00074	hbd
UniRef90_F8K2R2	K00074	hbd
UniRef90_F8NRZ7	K00074	hbd
UniRef90_F9VP85	K00074	hbd
UniRef90_F9X1X5	K00074	hbd
UniRef90_F9Z8C9	K00074	hbd
UniRef90_G0F0B7	K00074	hbd
UniRef90_G0HA43	K00074	hbd
UniRef90_G0HDS3	K00074	hbd
UniRef90_G0HDT1	K00074	hbd
UniRef90_G0HQN4	K00074	hbd
UniRef90_G0J0K0	K00074	hbd
UniRef90_G0J7R2	K00074	hbd
UniRef90_G0LKU8	K00074	hbd
UniRef90_G0S824	K00074	hbd
UniRef90_G0VQE1	K00074	hbd
UniRef90_G2HRM1	K00074	hbd
UniRef90_G2IKD3	K00074	hbd
UniRef90_G2IVS6	K00074	hbd
UniRef90_G2J4I9	K00074	hbd
UniRef90_G2LDZ1	K00074	hbd
UniRef90_G2LJP9	K00074	hbd
UniRef90_G2MFX5	K00074	hbd
UniRef90_G2MI37	K00074	hbd
UniRef90_G2MS43	K00074	hbd
UniRef90_G2NMT4	K00074	hbd
UniRef90_G2NPX7	K00074	hbd
UniRef90_G2NZI4	K00074	hbd
UniRef90_G2P5Z2	K00074	hbd
UniRef90_G2P9T9	K00074	hbd
UniRef90_G2PCP7	K00074	hbd
UniRef90_G2PD03	K00074	hbd
UniRef90_G2PF45	K00074	hbd
UniRef90_G2PNP4	K00074	hbd
UniRef90_G2Q941	K00074	hbd
UniRef90_G2RM73	K00074	hbd
UniRef90_G2S1X9	K00074	hbd
UniRef90_G2TJ16	K00074	hbd
UniRef90_G2TPP9	K00074	hbd
UniRef90_G2Z115	K00074	hbd
UniRef90_G3J947	K00074	hbd
UniRef90_G4KPY0	K00074	hbd
UniRef90_G4KTE6	K00074	hbd
UniRef90_G4KZI8	K00074	hbd
UniRef90_G4Q4P3	K00074	hbd
UniRef90_G4Q8R2	K00074	hbd
UniRef90_G6E828	K00074	hbd
UniRef90_G6EFM2	K00074	hbd
UniRef90_G6EHI5	K00074	hbd
UniRef90_G7DN16	K00074	hbd
UniRef90_G7LDR5	K00074	hbd
UniRef90_G7W619	K00074	hbd
UniRef90_G7W6B2	K00074	hbd
UniRef90_G7W8H8	K00074	hbd
UniRef90_G7WAG7	K00074	hbd
UniRef90_G7WAH4	K00074	hbd
UniRef90_G7WAH5	K00074	hbd
UniRef90_G7WBW4	K00074	hbd
UniRef90_G7WCJ2	K00074	hbd
UniRef90_G7WCL2	K00074	hbd
UniRef90_G7WCU2	K00074	hbd
UniRef90_G7WCX0	K00074	hbd
UniRef90_G7WCY4	K00074	hbd
UniRef90_G7WDG9	K00074	hbd
UniRef90_G7WGL7	K00074	hbd
UniRef90_G7WGQ0	K00074	hbd
UniRef90_G7WGR3	K00074	hbd
UniRef90_G7WID5	K00074	hbd
UniRef90_G7ZH08	K00074	hbd
UniRef90_G8ARQ6	K00074	hbd
UniRef90_G8AX60	K00074	hbd
UniRef90_G8M4N7	K00074	hbd
UniRef90_G8MAX3	K00074	hbd
UniRef90_G8MBZ9	K00074	hbd
UniRef90_G8NC57	K00074	hbd
UniRef90_G8NNP3	K00074	hbd
UniRef90_G8NTR7	K00074	hbd
UniRef90_G8PIJ4	K00074	hbd
UniRef90_G8PIU3	K00074	hbd
UniRef90_G8PVB9	K00074	hbd
UniRef90_G8Q8W2	K00074	hbd
UniRef90_G8QL34	K00074	hbd
UniRef90_G8R0X4	K00074	hbd
UniRef90_G8R5F6	K00074	hbd
UniRef90_G8RW57	K00074	hbd
UniRef90_G8SMG0	K00074	hbd
UniRef90_G8TIK6	K00074	hbd
UniRef90_G8TIP4	K00074	hbd
UniRef90_G8TKY3	K00074	hbd
UniRef90_G8WUC8	K00074	hbd
UniRef90_G8WXS6	K00074	hbd
UniRef90_G8X6Z1	K00074	hbd
UniRef90_G8XFU8	K00074	hbd
UniRef90_H0PTK4	K00074	hbd
UniRef90_H0PW88	K00074	hbd
UniRef90_H0Q0H9	K00074	hbd
UniRef90_H0Q1K3	K00074	hbd
UniRef90_H0Q1R3	K00074	hbd
UniRef90_H0Q203	K00074	hbd
UniRef90_H0Q2W2	K00074	hbd
UniRef90_H0Q5A3	K00074	hbd
UniRef90_H0Q5V1	K00074	hbd
UniRef90_H2J5A9	K00074	hbd
UniRef90_H2JD20	K00074	hbd
UniRef90_H2JME2	K00074	hbd
UniRef90_H2K5H3	K00074	hbd
UniRef90_H6LAM6	K00074	hbd
UniRef90_H6LB15	K00074	hbd
UniRef90_H6MZL5	K00074	hbd
UniRef90_H6R269	K00074	hbd
UniRef90_H6RSZ5	K00074	hbd
UniRef90_H6RXC4	K00074	hbd
UniRef90_H6SQ02	K00074	hbd
UniRef90_H8I4N0	K00074	hbd
UniRef90_H8KTK4	K00074	hbd
UniRef90_H8MYV9	K00074	hbd
UniRef90_H8MZH0	K00074	hbd
UniRef90_I0AJ29	K00074	hbd
UniRef90_I0AJX4	K00074	hbd
UniRef90_I0DTR6	K00074	hbd
UniRef90_I0F1C8	K00074	hbd
UniRef90_I0HKF8	K00074	hbd
UniRef90_I0IMZ4	K00074	hbd
UniRef90_I0JJ47	K00074	hbd
UniRef90_I0JS58	K00074	hbd
UniRef90_I0YQV1	K00074	hbd
UniRef90_I1HSG4	K00074	hbd
UniRef90_I2B8A3	K00074	hbd
UniRef90_I3EBN6	K00074	hbd
UniRef90_I3TGS6	K00074	hbd
UniRef90_I3TI79	K00074	hbd
UniRef90_I3TMD5	K00074	hbd
UniRef90_I3TVN3	K00074	hbd
UniRef90_I3U716	K00074	hbd
UniRef90_I3YW93	K00074	hbd
UniRef90_I3Z073	K00074	hbd
UniRef90_I3Z892	K00074	hbd
UniRef90_I3Z8G3	K00074	hbd
UniRef90_I3ZEV8	K00074	hbd
UniRef90_I4A5L7	K00074	hbd
UniRef90_I4A881	K00074	hbd
UniRef90_I4AIP6	K00074	hbd
UniRef90_I4B216	K00074	hbd
UniRef90_I4BDP1	K00074	hbd
UniRef90_I4C5L4	K00074	hbd
UniRef90_I4C6E4	K00074	hbd
UniRef90_I4CCL9	K00074	hbd
UniRef90_I4CEM6	K00074	hbd
UniRef90_I4D1T5	K00074	hbd
UniRef90_I4D1T7	K00074	hbd
UniRef90_I4D2S2	K00074	hbd
UniRef90_I4D2U0	K00074	hbd
UniRef90_I4D669	K00074	hbd
UniRef90_I4D9M1	K00074	hbd
UniRef90_I4EQ53	K00074	hbd
UniRef90_I4F2P7	K00074	hbd
UniRef90_I6YX43	K00074	hbd
UniRef90_I7A7A4	K00074	hbd
UniRef90_I7B834	K00074	hbd
UniRef90_I7BRH8	K00074	hbd
UniRef90_I7CSS1	K00074	hbd
UniRef90_I8TZ79	K00074	hbd
UniRef90_J3K5W6	K00074	hbd
UniRef90_J7IM91	K00074	hbd
UniRef90_J7J046	K00074	hbd
UniRef90_J7KZP6	K00074	hbd
UniRef90_J7L6S7	K00074	hbd
UniRef90_J7LGU8	K00074	hbd
UniRef90_J7Q919	K00074	hbd
UniRef90_J9RFZ3	K00074	hbd
UniRef90_J9S2P5	K00074	hbd
UniRef90_J9SFQ4	K00074	hbd
UniRef90_K0DKC6	K00074	hbd
UniRef90_K0EPW0	K00074	hbd
UniRef90_K0ERS4	K00074	hbd
UniRef90_K0I3D9	K00074	hbd
UniRef90_K0I5D7	K00074	hbd
UniRef90_K0JNY3	K00074	hbd
UniRef90_K0JWA2	K00074	hbd
UniRef90_K0K1M2	K00074	hbd
UniRef90_K0K2F9	K00074	hbd
UniRef90_K0KDD7	K00074	hbd
UniRef90_K0NIN7	K00074	hbd
UniRef90_K1W8P1	K00074	hbd
UniRef90_K3XKH5	K00074	hbd
UniRef90_K4CGY4	K00074	hbd
UniRef90_K4IBI4	K00074	hbd
UniRef90_K4IER3	K00074	hbd
UniRef90_K4IFV5	K00074	hbd
UniRef90_K4IQU2	K00074	hbd
UniRef90_K4ISS9	K00074	hbd
UniRef90_K4QVN4	K00074	hbd
UniRef90_K5W393	K00074	hbd
UniRef90_K5XDK2	K00074	hbd
UniRef90_K6YXK1	K00074	hbd
UniRef90_K7QV77	K00074	hbd
UniRef90_K9QGU4	K00074	hbd
UniRef90_K9WDN2	K00074	hbd
UniRef90_K9X6Y6	K00074	hbd
UniRef90_K9ZXR8	K00074	hbd
UniRef90_K9ZZJ2	K00074	hbd
UniRef90_L0AHD1	K00074	hbd
UniRef90_L0AHZ5	K00074	hbd
UniRef90_L0ECE3	K00074	hbd
UniRef90_L0F9U4	K00074	hbd
UniRef90_L0G2L1	K00074	hbd
UniRef90_L0IC45	K00074	hbd
UniRef90_L0ID36	K00074	hbd
UniRef90_L0IQE6	K00074	hbd
UniRef90_L0IZS6	K00074	hbd
UniRef90_L0JKF8	K00074	hbd
UniRef90_L0JM97	K00074	hbd
UniRef90_L0JV11	K00074	hbd
UniRef90_L0JVP3	K00074	hbd
UniRef90_L0K045	K00074	hbd
UniRef90_L0LU30	K00074	hbd
UniRef90_L0M343	K00074	hbd
UniRef90_L0MK56	K00074	hbd
UniRef90_L7WB50	K00074	hbd
UniRef90_L7WC87	K00074	hbd
UniRef90_L7WSZ7	K00074	hbd
UniRef90_L7ZDR1	K00074	hbd
UniRef90_L7ZF57	K00074	hbd
UniRef90_L7ZML9	K00074	hbd
UniRef90_L7ZV47	K00074	hbd
UniRef90_L7ZY58	K00074	hbd
UniRef90_L7ZZR8	K00074	hbd
UniRef90_L8HAK4	K00074	hbd
UniRef90_M0U1W0	K00074	hbd
UniRef90_M1MD61	K00074	hbd
UniRef90_M1MDN8	K00074	hbd
UniRef90_M1PAM3	K00074	hbd
UniRef90_M1RRN7	K00074	hbd
UniRef90_M1SQ05	K00074	hbd
UniRef90_M1VAD3	K00074	hbd
UniRef90_M1XL86	K00074	hbd
UniRef90_M2MMF8	K00074	hbd
UniRef90_M2X193	K00074	hbd
UniRef90_M2ZYP7	K00074	hbd
UniRef90_M4JX17	K00074	hbd
UniRef90_M4S0J2	K00074	hbd
UniRef90_M4VBA7	K00074	hbd
UniRef90_M4WS75	K00074	hbd
UniRef90_M4WT27	K00074	hbd
UniRef90_M4ZCQ0	K00074	hbd
UniRef90_M5A6Z4	K00074	hbd
UniRef90_M5AQ85	K00074	hbd
UniRef90_M5B726	K00074	hbd
UniRef90_M5WGP6	K00074	hbd
UniRef90_M7SHR6	K00074	hbd
UniRef90_M9R2V3	K00074	hbd
UniRef90_M9SGT9	K00074	hbd
UniRef90_N0B7M4	K00074	hbd
