feature	s__Acidaminococcus_unclassified	s__Akkermansia_muciniphila	s__Alistipes_finegoldii	s__Alistipes_indistinctus	s__Alistipes_onderdonkii	s__Alistipes_putredinis	s__Alistipes_senegalensis	s__Alistipes_shahii	s__Alistipes_unclassified	s__Bacteroidales_bacterium_ph8	s__Bacteroides_caccae	s__Bacteroides_cellulosilyticus	s__Bacteroides_clarus	s__Bacteroides_dorei	s__Bacteroides_eggerthii	s__Bacteroides_finegoldii	s__Bacteroides_fragilis	s__Bacteroides_intestinalis	s__Bacteroides_massiliensis	s__Bacteroides_ovatus	s__Bacteroides_plebeius	s__Bacteroides_salyersiae	s__Bacteroides_stercoris	s__Bacteroides_thetaiotaomicron	s__Bacteroides_uniformis	s__Bacteroides_vulgatus	s__Bacteroides_xylanisolvens	s__Barnesiella_intestinihominis	s__Bifidobacterium_adolescentis	s__Bifidobacterium_bifidum	s__Bifidobacterium_longum	s__Bifidobacterium_pseudocatenulatum	s__Bilophila_unclassified	s__Clostridium_bolteae	s__Collinsella_aerofaciens	s__Coprococcus_comes	s__Dorea_formicigenerans	s__Dorea_longicatena	s__Eggerthella_unclassified	s__Escherichia_coli	s__Escherichia_unclassified	s__Eubacterium_eligens	s__Eubacterium_hallii	s__Eubacterium_rectale	s__Faecalibacterium_prausnitzii	s__Klebsiella_pneumoniae	s__Megamonas_unclassified	s__Megasphaera_unclassified	s__Odoribacter_splanchnicus	s__Oscillibacter_unclassified	s__Parabacteroides_distasonis	s__Parabacteroides_goldsteinii	s__Parabacteroides_johnsonii	s__Parabacteroides_merdae	s__Parabacteroides_unclassified	s__Phascolarctobacterium_succinatutens	s__Prevotella_copri	s__Roseburia_hominis	s__Roseburia_intestinalis	s__Roseburia_inulinivorans	s__Ruminococcus_bromii	s__Ruminococcus_gnavus	s__Ruminococcus_obeum	s__Ruminococcus_torques	s__Streptococcus_parasanguinis	s__Streptococcus_salivarius	s__Subdoligranulum_unclassified	s__Sutterella_wadsworthensis	s__Veillonella_unclassified
MBS1230	0	0	0.00333961722493798	0	0.0152544695240619	0.0762952175886908	0	0.0489421335634239	0	0	0.0495714589214242	0.00424257974848251	0.00853089943372755	0.153434617869911	0	0	0.00933576182974191	0	0	0.00533281521486837	0	0.0161017617298363	0.168266093285799	0.132681726473974	0.00143759818789605	0.00179469067665616	0.00639666997211268	0	0.0390692283973589	0.00221377281655497	0.00317461240920472	0	0	0	0	0	0	0	0	0	0	0.0308782689761055	0.0019335153970056	0	0.0545513945364448	0	0	0	0.0196963590408496	0.00159277292950051	0.00139486745749947	0	0	0.0156854881825457	0.00371978029583708	0	0	0	0.00479747740236479	0.00439203699799166	0.0559550889992844	0.00362027587200281	0	0.0394386586322194	0	0	0.00752732911068122	0.00516981653671242	0
MBS1231	0	0	0	0	0	0.00517210866295018	0	0.013017150533742	0	0	0.0486047091568727	0	0	0.00267836313761453	0	0.0174249463040278	0	0	0.153434330027109	0.00973777461367055	0	0	0.0237551383224333	0.0324147702134163	0.0066809252600333	0	0.00125119659563514	0	0	0	0.00193003837150373	0	0.00226558792061845	0.00617543901987757	0	0	0	0	0	0.116929314380867	0	0	0	0	0	0.00245281994352873	0	0	0	0.00179137405378446	0.0206886357603108	0	0	0.0073495105018864	0.0465331909485082	0.0389060501484181	0.424511809091714	0.00462971901118968	0	0	0	0.00564652363829428	0	0.00236805270651833	0	0	0.00365052167547522	0	0
MBS1232	0	0	0	0	0	0.148652062707918	0.00107937133991928	0.0488176622484832	0	0.00978771215129318	0.00429174502352657	0.0183983612931823	0.0130021126330226	0.00133140368640123	0	0.00130434593147132	0.0579054196683125	0	0	0.0345628870361026	0.192493834226763	0.012728190866822	0	0.00283559191271067	0.0776825103840468	0.0629255959369183	0.00477949399160764	0	0.0109672073184437	0	0.00130090037466377	0	0.00136079225917154	0	0.00309481939252604	0	0	0	0	0.00496180448268967	0.00237419132021677	0.00121618021316039	0	0	0.0244595010772939	0.00520045996156583	0	0	0	0.00169126169297839	0	0.00514097343668247	0	0.0522650431743469	0	0.0034031967268021	0	0	0.00553123341509099	0.00171720470894115	0.014113608723177	0	0.00339286005637944	0.0134898616011036	0.0189005005279302	0.0275357752670028	0.0656220481585475	0.00592270947237277	0.00158748962912736
MBS1233	0	0.00160543368228355	0	0.00765346636681599	0.0122052764829374	0	0.00519616579075514	0	0.0160004889748299	0.0361602948396991	0.0259594110480024	0.00351597149397975	0.102686330728835	0.0408191944846872	0.0481705875578132	0	0	0.0272503450101331	0	0.00372914027313892	0	0.0296315716095556	0.239874280934225	0.0512241545483752	0.138720441774615	0	0.00805899218650551	0	0	0.00773994621276871	0.034285015750243	0	0.00332159389630097	0	0	0	0	0	0	0	0	0	0.00139721526813804	0.0293443494109066	0	0.00142590717964572	0	0	0	0.00179324446922995	0.00633212301960142	0	0	0	0.0163497422779357	0	0	0	0	0	0	0.00206884846427554	0.00132619268437079	0	0.00784006481947332	0.0364653989691117	0.0249708534631339	0	0.0105021488625274
MBS1234	0	0	0	0.0110722306633198	0.0134304165645072	0.069736968273398	0	0	0	0	0	0	0	0.0159778251078329	0	0	0.00116300953659651	0	0.0390595154736228	0.00309322345008735	0	0.0102863388911145	0.212694316999699	0.0713632822500277	0.0093518670086494	0.0174233921462085	0.00291625483766117	0	0.0106658053445338	0	0.0653935274419294	0.00646788111589688	0	0	0.0333740541548462	0	0	0	0	0.016543654929791	0.00477365939127903	0	0	0	0	0	0.0107509708510332	0.0219327729633624	0.00695559149844011	0.00820703428279258	0.0105093622318754	0	0	0.0362709067787965	0	0	0.174855711353062	0	0	0	0	0.012715496047718	0	0.0426538266220225	0	0	0.0351923479302995	0.00210136186180375	0
MBS1235	0	0	0.00667835741747382	0	0.00356772604105131	0.0065487562077816	0	0.0349885832564343	0.0259779099240229	0.00322242633091893	0.0129441358083084	0	0	0	0	0.00106918468698475	0	0	0	0.00412811722019671	0.0021257228859043	0.00101455185854306	0.00973688526306769	0.00962863132522953	0.00854922827588809	0.0339699845217103	0	0	0.00743795607662234	0	0.0273207646127387	0	0.00313197864827658	0	0.019995615209658	0.00445176614276145	0.00343124514185161	0.00237146944198737	0	0.00255145426013138	0	0.0017976223995406	0.00108800266122578	0.0768211423380443	0.0633912802161275	0.00110499954118541	0.0170477694276108	0.00511919719689075	0	0.00792368239023076	0.005033909281379	0	0	0.00975863722253985	0.0286259833529725	0.0265566132178867	0.283654758160197	0.00585724624037615	0	0.0104874796227138	0	0	0.00573553643923661	0.00236266748629399	0	0.0029362110130272	0.0971270517788702	0.012598836098176	0
MBS1236	0.0104419707503969	0	0	0.00543040890006172	0	0	0	0.00596869634434847	0	0	0.0162233491066493	0	0	0.0217204270970979	0.0187269647970082	0	0.205966702314153	0	0	0.0861465356394125	0	0	0	0.0020748991982488	0.00709975458322302	0	0	0	0.087409622847316	0.00937174050335566	0.0156708617503617	0	0	0	0.00727589391719074	0	0	0	0	0.239769643186424	0.0646514943796043	0	0	0.00350093291407674	0.00668120965928369	0	0	0	0	0.0116200599034869	0.00295922137753447	0	0	0.00850504232832634	0	0	0	0	0	0	0	0	0	0.032512763052111	0.0142511726760661	0.00494167008488425	0.083680282838077	0.00284280224084682	0
MBS1237	0	0	0	0	0.00317821287366143	0	0	0	0	0	0.0191987514055755	0	0	0.00532990218403266	0.00284611416296213	0	0.00933765652771452	0	0	0.0207658421966879	0.0414462415212055	0	0.172127991004316	0.0141161096086958	0.0109721544903857	0.00755010700510642	0	0	0.143504326552985	0.00597586238861192	0.00739231981428266	0	0.00561736505467135	0	0.0157889964089812	0	0	0	0	0.328609256042463	0.120876273078644	0	0	0.00131892358102362	0.00778195140235129	0.00203017503697822	0	0.00282908604339047	0	0	0.00706284081428669	0	0.00350970703573688	0	0.00237567457550611	0	0	0	0	0	0.0187610582019112	0.00852987880815254	0.00115881895380845	0.00307151004155264	0	0	0.00208337531587666	0	0
MBS1238	0	0	0	0	0	0.0710908149864269	0.00224473484736075	0.0249680225378863	0	0.00246715614105594	0.0180948927101446	0.0306272411259085	0	0.0262779038880469	0	0	0	0	0.0778811529893331	0	0	0.0225709829240604	0.121170714630261	0.0225486502568508	0.251685940328522	0.00583727634009835	0	0.0599604953224631	0	0	0	0	0.00207552968408833	0	0.00119328873171073	0	0	0	0	0	0	0.00207693805048893	0	0.011570132371352	0.0276457294558324	0.0152520045329279	0.00110918913807473	0	0	0.00179023489036622	0.00442508723069394	0.00689506010455109	0	0.0349853303549737	0.0289106436787738	0.00603515181938304	0	0.00577460403527153	0.00209172589769526	0.00534092778148592	0	0	0	0.0254776499797044	0	0	0.00957347120569745	0.0121835765364146	0
MBS1239	0	0	0.00527583664791342	0.00113774300244539	0.033683892026236	0.00330272332747579	0	0.00543370190485684	0.0670253378797178	0.00476763195536866	0.0124790461700219	0	0	0.0032002121061401	0	0	0.145903118294205	0	0	0	0	0.0154566277856008	0.00105233385061191	0.0132461094056828	0.0425293050032661	0.00806661104277592	0	0.00147148634693218	0	0.00219412468015841	0	0	0	0	0.0016646688953328	0	0	0	0	0.179996852814429	0.0135332015428293	0	0	0	0.00710666884574692	0	0	0	0.0160652185902531	0	0.00948223737571273	0	0	0.00987315627800274	0	0.00507182616201732	0.00447365851215031	0	0	0	0.00217621304523599	0.00102926123613556	0	0.00899518257977129	0	0.00333925496706334	0.00728011823702962	0	0.00371883995347023
MBS1240	0	0.0100073216876673	0	0.0497759027543434	0.0188223818672293	0.0190503978198183	0	0	0	0.0104947235524845	0.0201154536339814	0	0	0.0078200537898363	0	0	0.0463068319102133	0	0	0.00634353374778228	0	0	0	0.00705834243975851	0.0315658949859637	0.0469444847144034	0	0	0.00301293741804725	0.0424968538671546	0.00590476039645132	0	0.00365556474658149	0.00196909947302529	0.0160398969034906	0	0	0	0.00192767894379275	0.00987707036657575	0.00610841133184463	0	0	0	0	0.149631255768925	0	0	0	0.0115809972357888	0	0.00139459267173378	0	0	0.0043738251493271	0	0.0102790931503033	0	0	0.00298319179288761	0	0.00182991431229536	0.00176118465962274	0.00445372210154771	0.0172171333176585	0.086438147170389	0.0672852132365392	0	0.00173773333057196
MBS1242	0	0	0	0	0	0	0	0	0	0	0	0.00118654318540203	0	0.291608661131277	0	0	0	0	0	0	0.294178280352652	0	0	0.0121499164257387	0.0749746157646919	0	0.0217234713356888	0	0	0	0	0.00846822115128199	0	0	0	0	0	0	0	0.0210429021250303	0.0123703995161649	0	0	0	0	0.0106257553633946	0	0	0	0	0	0	0	0.0563097309422004	0	0	0	0	0	0	0.015853649946112	0.00145824758711397	0	0.00996360167329659	0	0	0.00409589354017753	0	0.00228231697438029
MBS1243	0	0	0	0	0	0.00155559678840683	0	0.0189056053454241	0.00147789927747489	0.00195036189030737	0	0.00130356870327794	0	0.0042307581085071	0.00218119038967206	0.00190590450656884	0	0	0.0107641411270832	0.00351439734877569	0	0	0.0176281759372146	0.00191032966282059	0.0205621574427372	0.0120434229262817	0	0.00125221630863551	0.0150672453947759	0	0	0	0	0	0.00218263113821914	0.00199718621808755	0.00104166119954048	0	0	0	0	0.0056300336795555	0.0017196363015532	0.0148646144026898	0.028815485494698	0	0.00464661988556134	0	0	0.00183263215188865	0.0104751681327827	0	0.00377506992518707	0.00222410411425301	0.0148719210560358	0.00758945170358739	0.174283132405512	0.0273600207303134	0.00387201172028361	0.0156370614451469	0.0227777199763182	0	0.00142345956451729	0.00280626943788475	0	0	0.0103826514939379	0.00379349092446763	0
MBS1247	0.0162537451247692	0.00203033594177499	0	0.00956674331233879	0.00590424613506776	0.0263502383265828	0	0.0252921587886237	0	0	0.0288638619882846	0	0	0	0.0322910049442647	0.00633346325156871	0	0.00311509572119939	0	0.0179127894933006	0.0195204008488172	0	0	0.0092763040297715	0.0108224392395543	0.0133941913360836	0	0.0172352330950237	0	0	0	0	0	0	0.00423099935663083	0	0	0.0010904407433866	0	0.0168049000748873	0.0056873550466539	0	0	0.0986372584804111	0.0754846927440496	0	0.0218227129402823	0.0104764076667855	0	0.00383069428886606	0.00924830499310067	0	0	0.0174929053890233	0	0	0.221580622718865	0.0151470730557763	0	0.00453006153092646	0	0	0	0.0170305155008145	0	0	0.0787617973839567	0.00552950540513287	0
MBS1248	0	0	0.0018601467767306	0	0	0	0	0.00135992388000743	0.00143131175990926	0	0.00711624444916076	0	0	0	0	0	0	0	0.0171395902152908	0	0	0	0.0420980319082498	0.00368759526423163	0.0100395933632628	0.0403280592956057	0.00500527539169403	0.00446808921149396	0	0	0.00529925535231391	0	0	0	0.00253817931457481	0.00639078923718547	0.00612747661615356	0	0	0.0156196275035262	0.00335248857336958	0.0191393647798806	0	0.0154894436315004	0.021453225706542	0.0540928204914695	0	0	0	0	0	0	0	0.00526818182279761	0	0.00432866451859893	0.365465529199471	0	0.00234584838351641	0	0	0	0.00132417916631548	0	0.00184542239182908	0.0178735754157608	0	0	0.0957147978037311
MBS1249	0.0199158909491848	0	0	0	0.484411094199591	0.0364933225762327	0	0	0	0	0	0.0401426346289336	0.0113725426015737	0.0235416642673321	0	0	0.0318074980062793	0	0	0.0153447293136448	0	0	0	0.0454932011446493	0.00395430535577939	0.0145789627560646	0.00203827256803957	0	0	0	0.00304195208645121	0	0.00700848142026057	0.00981858202258951	0	0	0	0	0	0.123009991940256	0.0206209417150625	0	0	0	0	0	0.00118815045959127	0	0	0.0208689571370756	0	0	0	0.0055180653221099	0	0	0	0	0	0.00153527102579785	0	0.00283737724751979	0	0.00387692050312681	0	0	0.0352619335827833	0.00417312466497713	0
MBS1251	0	0	0.00204136781936508	0.00720795574419512	0.00367274663971483	0.0486396498413424	0	0.00765588613224067	0	0.00295811654101272	0.136132291129122	0.00504257205483499	0	0.00259767334522567	0	0	0.00330927620544132	0.00563005813710605	0.0108925086140071	0.00214207395301443	0.00155852328077576	0.00325660225577703	0.0109469989067633	0.00374217130900416	0.0142563760201541	0	0.00176962271123112	0	0	0	0	0	0	0	0.00691239635996772	0	0	0	0	0.382242239220054	0.123616476330729	0	0	0.00110645566679872	0.00654791684619873	0.00118294389255644	0	0	0	0	0	0.00492006980408318	0.00816516855361169	0.00103894824855081	0.0028364215538573	0	0	0	0	0	0.00994346934850397	0.00662511142760329	0	0.00332158697528623	0.00270413123199928	0.0255066033153105	0.0317466500074369	0	0
MBS1253	0.177527937450102	0	0.00161753218394462	0.00256438285277275	0	0	0	0.0014266289438504	0.0119738754481317	0	0	0.00876401282810969	0.0338130801061708	0	0	0.0168774005321139	0	0	0.0988080728338914	0.00804366286823823	0	0	0.148392196740805	0.0179776668410838	0.149315105749159	0.0293216035998177	0.0195539311628958	0	0.00847387770578829	0.00797698324367286	0.0056569523379294	0	0.00333639639577203	0.0033887950298793	0	0.00902999627539168	0	0	0	0	0.00156219334591951	0.00163412333462387	0	0.0312620331783111	0.00986490918077623	0	0.00286711884902777	0	0	0.0221701876133619	0.0430177034928257	0	0	0.0295128218617602	0	0	0	0	0	0	0	0	0	0.0383008813576266	0	0	0.02597932679621	0	0
MBS1254	0.0030736431380042	0	0	0	0.00734259194078782	0.00376793813292571	0	0	0	0	0.00634972194008387	0	0	0.0109545550538521	0	0	0.00423445529420047	0	0	0.00819618057301461	0	0	0.0225114894558473	0	0.0197184203380967	0.13326049135651	0.00876115005179054	0.0175231046169008	0	0	0	0	0	0	0.00562495600317783	0	0	0	0	0.00257303472480616	0	0	0	0.0106390852683555	0.00987871961705166	0	0	0	0	0	0.0057161677008015	0	0.00181085891853297	0	0	0	0.58936061303915	0	0	0	0	0	0	0	0.00678134333611561	0	0.010471746497853	0	0.0580522732529491
MBS1255	0	0.0433841937617073	0.00389829016647862	0.0555880147010859	0.0202653620005785	0.164296723349241	0.00154308369320976	0.0304005131446432	0	0.00690712692939654	0.0882652946513523	0	0	0.009834801825406	0.00433464862608083	0	0	0	0	0.00473723165038573	0	0.0122091645157092	0.015971848830024	0	0.0158417881985806	0.0232887171595645	0	0	0.0386209499850329	0.0612973739548645	0.0120693241313588	0.00527521888246461	0	0	0.0171415879354548	0	0.00132510610779849	0.00473450945112296	0	0.00648357288854883	0.0051826641075305	0	0.00162979078083866	0.0140151924932633	0.00101679183574129	0	0	0	0	0.00657663177445752	0.00756347941830836	0	0	0.0657457500168121	0	0	0.00520877705601409	0	0	0	0.139543866275087	0	0	0.0119949173515098	0	0	0.0139394750248804	0	0
MBS1256	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0123343173324268	0	0	0	0	0	0.0162174566025268	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.250895064254522	0.00326733225108497	0	0.330086922988472	0	0.00750447017448368
MBS1257	0	0	0	0	0	0	0	0.00748594731176063	0	0.0111548956677526	0.0140514763654285	0	0	0.00321984807140361	0	0	0	0.00166026729899556	0	0.00223257476757268	0.224817966435131	0	0.0811587938622624	0.00303332047400429	0.00481719891496886	0.00642000319126804	0	0.017964112373031	0	0	0	0	0.00207614203970503	0	0	0	0	0	0	0.0569655484436509	0.0177434503262971	0.00340132619404929	0	0.0651888200589375	0.0125449150779336	0.00312532190401554	0	0	0	0.00208412020981578	0	0	0	0.00316804046043131	0.0696867911799815	0	0	0.00169187701095332	0.0105765288294712	0.00989444577974999	0.0221471982484382	0	0	0.00393071312722051	0	0	0.00702907083605163	0	0
MBS1258	0	0	0	0	0	0	0	0	0	0	0	0.00237370524367944	0.00274397709407149	0.0555636239056524	0	0	0.137375385506942	0	0	0.390132370928456	0	0	0	0.00514445382788528	0.034168674276815	0.0292552000348633	0.1124749809857	0	0	0	0	0	0.0119257930525568	0.032200164594342	0	0.00480105411232733	0	0	0	0.0012606755091087	0.00306835496137609	0	0	0	0.029394794233421	0	0.0121025251453234	0.0384504017384158	0	0	0.0051166758907534	0	0	0	0.00172243339157642	0	0	0	0.00434130912385468	0.00546953620808815	0	0.00642213829125227	0	0.0384757642027536	0	0	0	0	0.00341024500643774
MBS1259	0	0.0249753644295919	0	0.00121598293532658	0	0.184391563635953	0	0	0	0.0324581890611114	0	0.0480301670986478	0.00146095306176885	0.041646936880842	0	0	0	0	0	0.0115782898223327	0.00127604142786446	0	0	0.0270559478111854	0.101992521105371	0	0	0.0867416947720594	0	0	0.00442669382331658	0	0.00168657548591704	0	0.00132773606993146	0	0	0	0	0.222075345394274	0.0435798932631603	0	0	0.0028619484002826	0.0093428240531038	0.0753276588806608	0	0	0	0.00397565051358576	0.0213822341134455	0	0	0	0.0239223254245234	0	0	0.00221954422254936	0	0	0	0	0	0	0	0	0.00406150594251576	0	0
MBS1260	0	0.0223530237202801	0	0.00142340632423865	0	0	0	0	0	0	0	0	0	0.0061688333289986	0	0	0	0	0.0043037879745553	0	0	0	0	0.00103771563043291	0.00211514953931837	0	0	0	0	0	0.00703215144236827	0	0	0	0.0182387544347877	0	0	0.00145364866823806	0.00383442679568454	0.499961491415307	0.116655104010478	0	0.00205113657785297	0	0	0.11431938697559	0	0.0089072775781447	0	0	0	0	0	0	0.00219478771185014	0	0	0	0	0	0.0226499027305409	0.0153600865172977	0.00161463874612822	0.0171149489317698	0.00410812000887915	0.0465586934339637	0.045512509947211	0	0
MBS1261	0.0208590614758184	0.0260382042359532	0	0	0.019547299386269	0	0	0	0	0.01104715795844	0.0559222334161323	0.0148230532927384	0	0.238882381128518	0	0.0109752043366478	0	0	0	0.0314464651391786	0	0	0	0	0.249726227095143	0.0158316184049471	0.0101906973378678	0	0.0276148082780061	0.00645376423196593	0.00515283060589301	0	0.00159056972391972	0	0	0	0	0	0	0.00475784469048558	0.00470522038200188	0.00151932450628026	0	0.0268040903255775	0.01599111053989	0.011840165807052	0	0.00137956648701875	0.0170265950099	0	0.00604562223943757	0	0	0.039119291717288	0	0	0	0.00569162256429147	0	0	0	0	0	0	0	0.00176392634013621	0.0201978167996021	0.0409661013432861	0
MBS1262	0	0	0	0	0	0	0	0	0	0	0.0787209611378421	0	0	0.00887537106311573	0	0	0	0	0	0.160437866994716	0	0	0	0.00718952625096916	0.204804707787233	0.0582423630749313	0.0207590047086285	0	0	0.0401636453184408	0.0312605340264452	0.00136247586249579	0	0.00303129598543808	0	0	0	0.00967833552217426	0	0.00917009847681107	0	0	0	0	0.0111560785451061	0.00183946759590759	0.0112087549364088	0.075339156845257	0	0.0291457671915812	0.00896890670850868	0	0	0.143649720825141	0	0	0	0	0	0	0	0.00340513813131804	0	0	0.00189434718228375	0.00284933210141347	0.0118761227532167	0	0
MBS1263	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0191141500703848	0	0.00542512233291955	0	0	0	0	0	0	0.00121886807784504	0.00201592109880806	0	0	0	0	0	0.00231322812623279	0	0	0	0	0	0.00139932910839447	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0066711099734561	0	0	0	0	0.00240910434972582	0	0.00269743873373217
MBS1264	0	0.036420423959357	0	0	0.00484665273035968	0.00760023791137287	0	0	0	0.00113954667578949	0	0	0.00230530836977977	0.00473029838034543	0	0	0.00491249275684088	0.00102299067178908	0	0	0	0	0.00243013218721274	0.00190966324893408	0.00606444115277921	0.00456705947854901	0.00169681746654233	0.00171345392040052	0.259098854716268	0	0.245050226462468	0.0149311669242292	0	0	0.0114874209755838	0	0.00436711955127148	0.0123013972907182	0.00215608442002146	0.0637607722299069	0.00639101978336514	0.00930854965512631	0.0159403442979663	0	0.0101496484313992	0	0	0	0	0	0	0	0	0.00370811432450099	0	0	0	0	0	0	0.00568180271404083	0	0.0078976775409587	0.0418579228691652	0	0.00134200727789401	0.0699242254898906	0	0
MBS1433	0.00109355593960778	0.034628499917382	0	0	0.0163595646546458	0.0198004368588428	0	0	0	0.00131363570770589	0.186295863285281	0.0149707576681245	0.00261499444618089	0.305200322904417	0.0590682223129689	0	0	0	0	0.0197605870242901	0	0.00479717541152502	0	0.0270274458691319	0.124539991019699	0.010717391614991	0	0	0	0	0	0	0.00138840446293996	0	0	0	0	0	0	0.0134896721505809	0.0029793789181897	0	0	0	0	0	0.00442816191833078	0	0	0	0.0125282445765482	0	0.0101570787897645	0.00121340733595202	0.00194459142145769	0	0	0	0	0	0	0	0	0.00237519102259707	0	0	0	0	0
MBS1434	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0335640811670007	0	0	0.402240344735974	0	0	0	0	0	0	0	0	0	0	0	0	0.00248583658275672	0	0	0	0	0	0	0.326798835061827	0.134791298695779	0	0	0	0	0.0389017361881127	0	0	0	0.00341891910673034	0	0	0	0	0	0	0	0	0.00340069051128088	0	0	0	0	0.00117116208000964	0	0	0.00216648367573887	0	0.00122745923391155
MBS1435	0.00757689378993453	0	0	0	0.0259038947919325	0.0172539170050349	0	0	0	0.00593694723929317	0.00972164209231301	0.00205520632833592	0	0.0241481419736167	0	0	0.00146177526140831	0.0190000362021345	0	0.00608500078640771	0	0	0	0	0.0181464973623652	0	0.00538590410571753	0	0.00418301973868143	0	0.00222911854292595	0	0	0	0	0	0	0	0	0.0618576846433081	0.0217876005559918	0	0	0.0016666164704298	0.00112855337386147	0	0	0.0104155670395081	0	0	0	0.00391824726504029	0.00126362688396871	0.00703528146449701	0	0	0	0	0	0	0.00192733268250617	0	0	0.00264620363832465	0	0	0.00163173262097268	0	0
MBS1436	0	0	0.00359228388444874	0	0.0212166227425126	0.0490555057302683	0.00577180810946739	0.400064883196063	0	0.00643117700387151	0.00976601522749037	0	0	0.0104478764228407	0.00578822141015785	0.00269279447994355	0.00149249587945099	0.00193818791486644	0.00521102033587692	0.00164021558566507	0	0	0.0169841188144653	0.0105607431942553	0.0255621960753164	0.0019705079328927	0.00112593216403088	0.0539994553215771	0	0	0.0027144762475223	0	0	0	0.00474587549964316	0	0	0	0	0.0767201240440265	0.0336697587163745	0	0	0	0.00578933589353806	0.00190211918001581	0	0	0.0172331551916081	0	0.00981353274615594	0.0015538937820338	0.0026559152117255	0	0.0114734037659812	0.00342804956087328	0.00285246955332722	0	0	0	0	0	0.00158935461685885	0	0.0010462972606809	0.00499298686003831	0.0649903891005957	0	0
