Index,MBE035,MBE036,MBE037,MBE038,MBM135,MBM137,MHS232,MHS236,MHS238,MHS239,MHS243,MHS246,MHS253,MHS266,MHS267,MHS276,MHS279,MHS283,MHS287,MHS289
PWY0-42: 2-methylcitrate cycle I,25.4489844163,0.0,0.0,32.6014557456,311.607227656,2.4421097114,14.1644309782,20.3714644045,0.0,0.0,3.1250872958,0.0,0.0,0.0,2.0292134388,0.0,0.0,36.4023531504,7.6684373091,12.2857466108
"PWY-724: superpathway of L-lysine, L-threonine and L-methionine biosynthesis II",3817.8238225618,2832.4655215561,4272.7942137852,3371.2256753287,3425.1484693011,3311.2170153598,3871.9637692894,3213.5555581052,3959.4674876342,2799.7750962776,3171.1795984911,1850.5835230612,5154.2025902656,4167.1045710685,5588.9908241477,1793.761716279,2959.6066249089,3514.5763722542,3137.760720554,1303.7729376423
GLYCOLYSIS-E-D: superpathway of glycolysis and Entner-Doudoroff,438.5518361367,381.551306227,322.629880028,407.8905776661,3858.5970097975,95.2314743862,766.1983867283,480.0393485693,13.1705956024,40.2011254899,98.5433096946,11.6837817973,54.441630117,173.4247803079,157.4296831673,99.1978802825,879.0851302793,437.5711999436,109.7063127861,147.4746092128
PWY-2942: L-lysine biosynthesis III,3751.2562006048,4170.9202588841,4454.1482576569,2682.034552472,3274.0360918003,3674.3962603358,3976.5867049891,3468.0199705314,3795.3555924865,2715.9716546849,3345.0315976897,1777.9810896395,4338.9634429121,4018.7048317836,4840.1302098026,3572.8153088907,4184.6942737016,4766.7655396641,2790.6887516687,1189.4534303001
UNINTEGRATED,4320291.6867744615,4374638.5740658995,4229498.279598891,3839409.601556242,11896020.946470555,3501993.1953327274,4551330.998221321,4811025.101225935,3772586.81603041,3362302.4259615503,4272401.610278919,2400919.0250201286,5051808.835238123,4912134.728760804,5851513.217841196,3272882.073650763,4686022.8260611575,3837179.3443111368,3947850.2873754427,1574965.7793381354
PWY-6277: superpathway of 5-aminoimidazole ribonucleotide biosynthesis,4134.0445408191,3580.5690950976,4950.8813720016,4259.3817393414,5118.2077059064,4368.8805754685,3916.6397719928,3640.3083252908,5178.028777027,3424.0978514733,4100.5172003901,2187.1906273774,6999.6690289535,7045.9354924685,7802.0450242542,2440.909539401,2971.9309876813,3772.8090672393,5477.538520775,1903.1250441642
PWY-5705: allantoin degradation to glyoxylate III,39.3470272953,16.7257378612,4.2818530749,12.7871946904,1919.9633625598,3.6036457455,10.2958270785,34.6691782495,3.0188049934,0.0,18.1172840906,0.0,0.0,0.0,0.0,0.0,38.1073428993,157.3822783169,13.6886290494,19.7799062804
PWY-7392: taxadiene biosynthesis (engineered),43.4612170595,0.0,0.0,424.8448251961,1234.3994553431,0.0,33.7542272267,52.5149445246,22.0153520265,0.0,73.8333421179,0.0,50.2536175687,0.0,51.6527509325,0.0,0.0,227.6788345233,169.2601616955,199.6273942172
P441-PWY: superpathway of N-acetylneuraminate degradation,515.9479401122,484.8371559943,484.4071434222,357.8324658083,3223.3461673683,177.7551107186,339.7060240076,516.0364688492,76.7060909974,86.8956515655,514.8786653355,21.29427047,286.3693308024,287.6000660941,380.8746480262,152.8209060413,368.9950222928,708.648937212,126.9225407502,134.8204930553
PWY-7282: 4-amino-2-methyl-5-phosphomethylpyrimidine biosynthesis (yeast),2128.9739157374,1855.9364937766,684.4880001379,1015.4439426259,1427.9811899546,1101.4298596455,2043.1491376885,1614.251132165,942.5017776921,635.0255239427,1918.4191279048,937.8618534418,482.6387176556,754.1460731822,1086.0494967209,558.1037983214,1568.9969696229,376.7687927865,964.9208611811,406.1204407646
PWY-5104: L-isoleucine biosynthesis IV,264.3190171782,0.0,0.0,1571.6579430498,103.9438481297,1141.2034715269,0.0,15.5685562149,2372.8069679033,2003.7881377558,1934.0504767909,475.0421323199,2140.8851386931,694.0285116552,846.17582782,0.0,66.0035091173,89.3808406841,268.4941244479,1276.0447910068
PWY-6609: adenine and adenosine salvage III,3003.8860027066,3306.6548311742,2160.4211423421,2133.518354398,3951.0093863176,2856.0492511204,2389.2239036198,2342.201447544,2986.0218825771,1992.3803708745,2650.1648412026,1286.4490213682,3090.7312783229,3374.0349509902,3620.7816102359,1082.5201567255,1618.1202555561,1398.1601979441,1232.6188406419,564.2426821259
PWY0-1479: tRNA processing,63.4140942055,0.0,17.7907832211,13.8296018748,27.9929030295,114.8487973263,0.0,0.0,0.0,0.0,5.9448178635,37.4499812511,0.0,0.0,0.0,32.7804665669,0.0,187.0354414294,0.0,10.5748280183
PWYG-321: mycolate biosynthesis,298.8315456954,65.5188134517,277.3233720414,173.7559911,4096.642720759,42.452828087,120.6362812914,110.0915953617,172.0474622389,28.5358966933,76.5337884606,0.0,19.8495173702,68.9027980906,53.9148290955,131.1827302796,229.4729039061,512.9809001263,78.2976554228,287.3351939845
PWY-5920: superpathway of heme biosynthesis from glycine,36.368780281,0.0,0.0,0.0,23.3812648237,19.3792175263,0.0,48.2742614046,6.0197857957,0.0,29.0276293392,0.0,0.0,9.7611335296,19.1572587229,15.527409807,0.0,18.7554712479,0.0,28.9767313208
PWY-5022: 4-aminobutanoate degradation V,199.096903615,0.0,151.8613479085,168.0805750788,661.8349403015,6.1678696272,110.6972795354,96.9981249457,0.0,11.4781276211,303.7573370353,1.6316967776,13.798101129,31.7452075141,34.3420792415,61.3020086987,318.7491464882,100.9943747751,130.3427902938,0.0
PWY-5840: superpathway of menaquinol-7 biosynthesis,289.5406193494,367.4553195072,479.9594648259,186.0130921879,2680.3670788729,37.2924997006,189.3934141497,221.4224838714,9.0210451575,0.0,100.233445679,0.0,29.7555447463,250.7776127172,45.2085802451,0.0,391.0242387235,633.8499583617,80.575735223,84.0225557464
GALACT-GLUCUROCAT-PWY: superpathway of hexuronide and hexuronate degradation,3017.648866448,162.5553745066,1250.3267255931,1204.7291337917,4351.6343940354,1872.9197730851,1560.5408594447,1737.1874437426,1419.0746819622,1552.9160155124,1708.5729379078,1071.0979831403,1237.694931418,1568.2891888347,2523.6523279451,9.026358407,581.9976646163,1700.0717859456,444.4426456024,197.5102469196
ANAGLYCOLYSIS-PWY: glycolysis III (from glucose),3676.4323359692,3195.8900691508,2561.879794289,2644.022337472,5137.329325177,2457.3231759157,3045.0438481879,3413.5569954538,5033.9172142366,2194.9758062842,3758.859234876,2082.5019890625,3191.5743621852,3589.1069638891,5899.8077355295,647.116643462,3134.8427538234,1767.3170670604,2563.2579447509,1335.2521912936
PWY-5871: ubiquinol-9 biosynthesis (eukaryotic),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.5333639656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PWY0-1297: superpathway of purine deoxyribonucleosides degradation,375.229864905,1490.865095408,222.1723402356,262.1752166322,4311.8502694707,670.2492351682,789.69400045,264.4460110519,448.3049162103,304.3022026486,304.6150564417,55.8369614923,1183.6736673769,1758.991437207,1951.1864163611,1281.2249161864,350.8138309157,734.2598119841,364.9864641414,110.0549494274
PWY-7286: 7-(3-amino-3-carboxypropyl)-wyosine biosynthesis,0.0,0.0,0.0,162.6847809527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,184.9318091317
PWY-7222: guanosine deoxyribonucleotides de novo biosynthesis II,667.0391169014,684.4486796579,1044.446069157,490.7889659051,860.8288248938,558.055146521,1013.677896174,1252.455604572,833.9014029663,293.1480254494,721.3534075853,351.1127968818,373.3671320284,1397.9924227444,989.6362150738,1399.090895329,1830.2617426564,609.320715458,473.1528254395,572.517599242
PWY-5101: L-isoleucine biosynthesis II,1147.9898058913,0.0,37.576918366,544.8851362404,455.3130544954,389.8087614154,1440.3669627303,813.975078311,250.3843988279,284.9004889235,1253.7181633766,477.5457576029,28.4611139079,135.0334216499,308.8092403614,396.2895701988,0.0,82.8507616015,752.3320100047,394.0011922945
PWY-6588: pyruvate fermentation to acetone,147.629266878,0.0,0.0,195.0959571321,83.2728987582,351.2295367118,0.0,0.0,771.4372658725,313.0285896203,631.8452946675,227.4483196325,718.734354433,222.1720103157,201.7588512379,0.0,42.4861477081,65.1612097328,44.8153218009,160.7374785917
PWY-5417: catechol degradation III (ortho-cleavage pathway),0.0,0.0,0.0,18.7249359403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PWY-5690: TCA cycle II (plants and fungi),522.5923684599,140.4957632339,1257.2868066025,442.0166369479,4191.0354803397,382.3031667833,273.5389647993,343.7861561128,902.8653853823,199.1848168957,346.8868734056,137.5518685538,55.9196259077,332.0904341309,76.1114815623,48.5452857911,321.5021436154,424.1907436694,380.5412489569,225.6776481889
THISYNARA-PWY: superpathway of thiamin diphosphate biosynthesis III (eukaryotes),1802.9011944678,855.2451960824,1302.8183245958,1842.2111491452,3496.856713654,1933.1810840578,1427.9424263855,1582.1047335962,3325.2415403198,1624.1732242314,1547.1870768349,1125.0881296015,2135.6059311264,1915.896651132,1972.6710624675,391.6084207109,1293.9106774463,1070.0020176748,509.9536379859,289.2689483112
NAD-BIOSYNTHESIS-II: NAD salvage pathway II,187.7451911515,122.0290756012,136.9893756487,318.2907245693,2686.0210812991,34.7814038503,109.2467380602,105.9220129945,13.8315431839,9.4927072204,55.700545122,0.0,61.8358480452,895.7129981877,61.3253783735,77.2031323286,100.6791926432,336.1824597033,81.8763648594,254.9268987283
PWY-6803: phosphatidylcholine acyl editing,120.3320169935,67.2311561573,147.2150922152,118.6925488617,3052.5625516293,13.6768030701,78.5735045666,71.9328872813,0.0,2.7599193839,30.6208156427,0.0,0.0,24.2058502474,18.7617435089,72.2059801679,159.8380173775,234.1134824636,25.0675555246,34.8483829161
PWY-6270: isoprene biosynthesis I,666.3467764482,742.6104546739,1919.414917202,1328.9249993969,3391.7865429541,326.5718297943,487.9922156425,554.7439497642,72.1471907676,91.0373199381,426.8504255012,63.9365617169,1002.0722442797,3205.1104605178,640.3795173561,329.918698929,508.7279565935,1653.4896850658,626.0765306583,942.310236417
GLYCOCAT-PWY: glycogen degradation I (bacterial),270.9164390408,45.4897524088,362.9457912641,43.4305010482,396.2250215076,207.4915126802,42.9023620832,128.5882093761,803.0917271596,156.695387694,284.9152799001,7.3328001611,14.6964040073,88.5155588463,24.0949333628,4.9264317636,228.4222028494,173.2343439853,32.2388789215,37.769088518
"PWY-5464: superpathway of cytosolic glycolysis (plants), pyruvate dehydrogenase and TCA cycle",255.866295406,141.439975586,276.1773697994,13.3811081045,107.6499455598,51.7634748467,117.4071881931,151.9675996383,52.4018856109,52.1171720123,70.6160869932,0.0,61.4771254275,136.9860146016,68.8175066108,39.9812235889,121.5692587804,273.2478299424,155.1366904127,36.6569843814
PWY-4981: L-proline biosynthesis II (from arginine),656.5770558372,421.0042736659,1515.3245839415,1698.6666850009,1868.3582522009,1642.0777163756,1567.904860569,957.3863177287,123.1283215687,1581.2979951563,568.5289047095,751.1951862856,2329.6019396265,3823.761389737,4275.2689592836,131.4295928313,525.1273778301,1014.7432133817,2610.4749915986,807.4897056862
"PWY-7039: phosphatidate metabolism, as a signaling molecule",6.8678228883,0.0,0.0,0.0,0.0,0.0,4.2949804164,3.4405316752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.6884207884,16.2749624757,0.0,12.5365004034
