Index,MBE035,MBE036,MBE037,MBE038,MBM135,MBM137,MHS232,MHS236,MHS238,MHS239,MHS243,MHS246,MHS253,MHS266,MHS267,MHS276,MHS279,MHS283,MHS287,MHS289
PWY-4242: pantothenate and coenzyme A biosynthesis III,805.7753884899,2070.2772910582,995.952836899,997.7919979633,4391.4170437417,821.0597707887,741.5432288971,867.4864193049,278.9958915279,750.4951281347,1069.4562376964,492.8041475691,556.979946492,1092.1599667652,467.3093425563,35.0683612543,1717.9413884281,964.3508938242,335.1428532372,668.0854713228
RHAMCAT-PWY: L-rhamnose degradation I,1714.1545985069,2588.9011119294,1235.1597154042,934.4514124735,5243.6010317318,908.6946054563,1662.387235065,1105.3117246676,672.2494178907,1174.0014382711,1719.6924161599,905.7438823323,2291.2619374415,739.917936388,1132.3415723013,295.5044464091,1624.0727979965,770.8339045544,585.9527637459,182.0563213318
PWY-5686: UMP biosynthesis,8818.4692063283,6319.7993819785,7602.5450976365,6449.8019735326,7842.9438707518,7297.7286317842,6669.7830134031,6619.6957842266,7365.7933741027,6126.7627907581,6462.4973318346,3505.3094378869,8483.4568154823,8048.5481051278,10681.3639488722,4106.34656001,5472.1064394551,8313.1634249466,6440.1349759291,2343.3400557172
PWY-4981: L-proline biosynthesis II (from arginine),898.594689899,592.5013770559,2035.6155815924,2397.7718763498,2613.3095086999,2157.6275150869,2208.4314338608,1415.1956672591,190.5071400537,2249.0341024205,756.3954546687,1031.8357677906,3116.8451672648,5048.1914520797,5603.1317012966,182.752822299,690.0813526993,1404.7489320558,3676.5500958009,1104.8263588707
PWY1F-823: leucopelargonidin and leucocyanidin biosynthesis,0.0,0.0,0.0,0.0,0.0,0.0,1.0799136069,0.0,0.0,0.0,0.0,0.0,0.0,2.031117302,0.0,0.0,0.0,0.0,1.1074197121,0.0
GLYCOCAT-PWY: glycogen degradation I (bacterial),362.6001644485,64.2511735127,537.8208113978,49.2131562493,552.2862623769,281.8131938692,57.7242233644,189.4289873377,1125.165255639,214.410520946,363.2513260853,17.9027219621,18.4356837821,125.4242425945,30.9009368514,4.9704940871,313.7263402567,239.5261121617,46.3827232542,39.2179986246
PWY66-399: gluconeogenesis III,724.1925664228,888.8549472112,76.558569163,405.9309351732,37.6187655238,278.9152547481,171.8362488535,605.8499294538,115.133193139,149.0122578682,786.4629037113,30.1410153756,165.1778090013,270.5301813564,123.8674162969,212.0236871307,500.6506795907,163.8593554223,556.6489727866,220.3601094208
PWY-6165: chorismate biosynthesis II (archaea),0.0,0.0,0.0,89.693202721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PWY-6123: inosine-5'-phosphate biosynthesis I,5090.1327765679,4517.3992838018,4008.8796805597,3166.2349830535,6472.4386581351,3651.0863060394,3407.8515382644,3396.3077779213,4068.7990249472,3628.5196550781,3617.9868422382,2027.432085786,3649.1901774322,5230.4416382237,5449.5481210467,1174.2698531362,2242.6374305707,3076.7204301151,2777.9570693605,1495.8381675405
PWY-7400: L-arginine biosynthesis IV (archaebacteria),3504.2859322863,4084.817676348,3586.3852356866,2751.0089395439,7346.5982396566,2746.3950582094,3238.53096378,3304.1119761997,391.1281933506,2772.5977834795,2332.5355972965,1947.4275631692,5192.5445008863,5930.4929075616,7057.7755102359,1476.2788607752,1810.9296950067,4769.903775507,4812.1948618068,1963.0371946909
PWY-7663: gondoate biosynthesis (anaerobic),2008.4562314572,3842.1407966313,2851.8312579405,757.993582205,5852.3513954426,2794.2733345572,2955.263815881,2592.0677425467,813.9429367735,683.3214515357,1797.3890392245,871.3168735309,973.4168481127,2425.9866905335,1364.6388245625,2575.8440678141,3246.2841725796,4179.9078208589,1722.4332059564,540.0226842158
PWY-6147: 6-hydroxymethyl-dihydropterin diphosphate biosynthesis I,730.936420428,1670.3256384542,1206.5154574297,1559.1704439235,5035.9212018668,980.4385080887,1885.8295461597,845.2749797701,244.3230128708,1377.6693939279,415.8636079021,404.6227866717,2108.2949565745,3055.9299796607,3604.4958822653,7.7239483826,99.6824910792,1422.7925098265,2941.559957183,976.1212358231
PWY-6277: superpathway of 5-aminoimidazole ribonucleotide biosynthesis,5615.3508780802,5058.8278228799,6582.9991269677,5863.8124701316,7117.4515676474,5786.9183325545,5328.9093712485,5237.906029976,7376.4608357625,4927.8238448192,5450.0503296649,3029.1087890469,9217.4735154346,9302.4592035591,10331.6161718604,3148.7950216047,4071.0317504321,5118.3181556836,7707.6376030097,2696.2058035131
"P461-PWY: hexitol fermentation to lactate, formate, ethanol and acetate",615.7127756242,118.5607689133,2448.0735311412,368.8622165228,5831.2121761627,859.9306199353,165.5121995817,416.792928112,3194.9958497985,647.5381701327,1383.1297649454,398.5454430839,1353.0253911971,1090.2963635404,557.6270828064,124.0164721545,341.7197529126,635.5563714083,85.3628166214,215.0868176785
"PWY-7384: anaerobic energy metabolism (invertebrates, mitochondrial)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.1265430584,0.0,0.0,0.0,0.0,0.0,8.035875446,0.0,0.0,0.0,3.1442820088,0.0,0.0
PWY-6969: TCA cycle V (2-oxoglutarate:ferredoxin oxidoreductase),886.8904408347,178.5850072173,312.7999192094,812.6247149797,6111.3154808153,836.14187702,474.0549689587,657.3861601103,1380.6835954475,448.5252235164,607.1330220415,242.2828101812,106.6959329166,485.297547567,68.2438528699,139.2075373494,605.1550707271,686.1489842595,645.6059435761,385.3767266175
PWY-5692: allantoin degradation to glyoxylate II,24.481782243,0.0,0.0,13.0962093283,186.4485578822,2.5753042155,0.0,14.6309786923,0.0,0.0,18.1019330493,0.0,0.0,0.0,0.0,0.0,48.6761267206,81.7178525847,10.0327752381,2.9573943078
PWY490-3: nitrate reduction VI (assimilatory),35.6817046062,0.0,13.875466945,73.0969952531,19.0178138818,31.17491677,0.0,0.0,2.4277654649,7.3025614567,18.0222595131,0.0,9.8149948573,59.4051423475,7.1000766267,0.0,0.0,45.9609980181,0.0,38.1678898443
PWY-5088: L-glutamate degradation VIII (to propanoate),0.0,0.0,0.0,5.3476369095,0.0,0.0,0.0,32.0955789671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PWY-4702: phytate degradation I,19.3545135638,28.3173630062,0.0,34.9442851713,3575.9174003092,1.724890097,26.7020203287,54.5958567433,0.0,0.0,191.9889025455,0.0,39.9639315244,0.0,5.174368959,1.6912019614,75.318003862,139.8820759857,8.9955390638,267.8366672925
URDEGR-PWY: superpathway of allantoin degradation in plants,24.481782243,0.0,0.0,13.0962093283,186.4485578822,2.5753042155,0.0,14.6309786923,0.0,0.0,18.1019330493,0.0,0.0,0.0,0.0,0.0,48.6761267206,81.7178525847,10.0327752381,2.9573943078
FOLSYN-PWY: superpathway of tetrahydrofolate biosynthesis and salvage,207.9074895383,72.8122483641,0.0,425.5235824779,3894.2348611294,672.2641848624,55.54978519,250.3791382849,4.4308398253,610.4256026027,570.4118486267,169.4415601095,1347.6435092037,234.3730612576,157.2764526488,16.2632980594,376.0192877517,524.2829951525,300.7700140409,248.5052780004
"PWY-7237: myo-, chiro- and scillo-inositol degradation",411.6766123663,143.6920687242,4170.2407434216,253.9555065554,193.788675609,458.5336802663,99.4724890701,16.3401197209,2542.0550521451,401.200726118,414.2862856003,196.3983499479,134.1315611534,88.6825674447,169.5877098109,156.3821747204,0.0,234.7018886528,15.6026806057,96.41589851
PWY-5100: pyruvate fermentation to acetate and lactate II,3686.9315560667,267.3520519774,1952.0116062308,2043.6564143708,1616.1335718918,3047.4561606776,1810.3172410092,2443.4602318842,3370.0690504299,2656.9740738349,2838.9087325761,1103.0852212359,3510.6865891153,3834.7287615618,3391.7775791452,218.5310880568,778.0226246,1820.8218048084,524.7160918295,1718.2604338804
PWY-6387: UDP-N-acetylmuramoyl-pentapeptide biosynthesis I (meso-diaminopimelate containing),7176.7755093829,6215.2614114952,7448.1683122724,5979.5066504494,6813.4400657972,5772.835846722,6755.2246282091,6302.7768377973,6821.2248198095,5183.9967128422,5207.6414374432,3395.1354681628,11298.5646693555,8316.2327579366,11719.5337795776,4251.7479372622,5806.0745315513,5362.5917950129,7260.4871782044,2364.3408738209
CALVIN-PWY: Calvin-Benson-Bassham cycle,6512.0095762612,2428.7326516346,5111.8232694151,5125.6987277843,8212.5871078067,5057.2387571827,3931.9352935692,4468.0968139246,6656.141980602,4098.280163047,5457.4061409751,2381.165094808,6180.6740951755,5446.1756136046,8041.6170547023,756.6038569905,2662.3526973634,2795.6043928532,2342.392281956,1395.7115562751
PWY-6353: purine nucleotides degradation II (aerobic),486.0206893681,130.0858430492,14.2338870649,670.5632105998,7303.4065168466,1109.4680933534,158.845259571,374.8935848607,16.2500154285,705.9357860178,675.8354479921,255.6586535171,1266.3792884518,546.5083487317,92.1724128944,17.7100655016,469.6686790521,822.9093285007,555.3566171278,223.196235544
UNINTEGRATED,5871315.045473896,6151291.016162015,5655158.7745619295,5287250.295780316,16616702.40424682,4660512.6477013705,6154589.432192377,6874355.771573531,5465343.55181818,4767005.456777552,5665043.692715185,3227838.090928964,6597130.126429976,6517279.199349207,7769338.055408581,4250513.668448364,6411565.114366593,5193236.789942998,5539586.354615873,2172948.642069364
PWY66-367: ketogenesis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7641658117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GLYOXYLATE-BYPASS: glyoxylate cycle,197.889352589,86.7345966641,108.4322288863,188.9971119055,5029.3017027869,20.2044807642,80.7005585035,138.6672012337,10.5503750624,7.6756791271,70.7543101758,0.0,22.4200866627,32.3650857096,18.2271804506,62.788423761,309.2856946994,372.5781572392,104.7003185383,47.2228582501
PWY-5845: superpathway of menaquinol-9 biosynthesis,382.3588957619,266.1859194692,491.790210433,252.1030914757,3689.9150570015,0.0,259.1953519583,303.3718272229,0.0,0.0,95.8896019487,0.0,40.280002533,122.7298445547,41.5808189682,34.8470490449,595.1426755934,863.4336680049,132.7195337267,66.9461142263
HSERMETANA-PWY: L-methionine biosynthesis III,762.0209007092,84.3381143052,1135.6401675147,1194.2181178802,1733.339420638,1857.5274350973,211.9307035224,834.1493731589,1965.9582790444,890.874782731,1218.7225031799,412.6336431555,1950.0638584386,1708.6653124463,1070.4233146262,87.9557194529,373.0485537392,460.8184118192,675.2238701713,676.8560138701
ARGSYNBSUB-PWY: L-arginine biosynthesis II (acetyl cycle),1521.1948945918,3558.718878356,1625.4224056865,1225.0123881142,8585.7097849763,1167.5259267421,1608.163622496,1581.0673784496,129.131642623,1252.8667341638,994.5217536118,1019.0967390528,2755.6386750835,3775.6131749278,3857.5113054011,808.5821572831,903.9696489957,4140.7730510322,2922.9642327269,1442.3883139243
PWY-6284: superpathway of unsaturated fatty acids biosynthesis (E. coli),488.7117909242,0.0,139.3558219402,289.9322134257,2030.4991742189,103.8072909486,200.0972659153,123.2310472752,0.0,53.8131652256,126.5863481239,34.7527183295,29.4178886784,117.1405985568,70.736795205,0.0,0.0,128.9958094834,108.6599940775,98.781282477
RIBOSYN2-PWY: flavin biosynthesis I (bacteria and plants),93.3599051537,1310.0840192156,0.0,1129.6804949702,5022.2067778994,468.0491625432,396.7019869611,1253.6542513338,179.7572581182,363.8648523061,524.9639936045,558.9191285535,243.6841371192,332.451456917,73.3699949088,53.8171252818,1005.0128005563,1210.2924645414,860.0793750162,627.4680948984
"PRPP-PWY: superpathway of histidine, purine, and pyrimidine biosynthesis",627.83370055,352.7061388454,409.4118265998,631.4354563515,1038.5061569234,725.2565903479,710.4344861858,1134.9702080173,59.8342199129,479.466218157,939.2782698754,602.3374949946,1218.5192779148,2250.8766096092,1092.6302895653,97.989588615,1379.9849081214,781.6704590897,978.2658000263,348.7582743919
PENTOSE-P-PWY: pentose phosphate pathway,765.7505155883,536.0921719191,2385.4600087391,2078.0637379828,4555.2919940237,323.6012085144,2300.3493314444,1391.2145771176,388.5359311389,407.7864728444,554.6854678391,588.5751773985,784.6231150798,2483.5800219982,4084.7295365882,247.7432923993,2301.1262055913,817.9117923287,1804.647073882,1212.2249504094
P261-PWY: coenzyme M biosynthesis I,0.0,0.0,0.0,14.8090183848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.8490268764
TRPSYN-PWY: L-tryptophan biosynthesis,1541.0267188153,1471.9492902901,2045.6714897887,2160.1030530679,4839.2291054056,1353.3747361529,1796.6529350624,1816.4225338928,2058.5044616586,1434.1686713765,2188.4022395046,377.8996115966,2228.4276252919,1787.6197974473,691.0653717588,971.1178308577,1589.7544965964,1477.7714780538,800.1521568386,801.7983680809
PWY0-166: superpathway of pyrimidine deoxyribonucleotides de novo biosynthesis (E. coli),1460.8469248165,1726.9046806615,2883.2323749428,1377.9544182438,2347.6154850006,1248.9661465144,2170.520809628,2451.5341139069,2350.1777601989,746.9116838371,1582.4996033464,860.8865357658,1207.404257168,3032.5168783602,2576.8297075018,1049.7517606622,3488.668369064,1150.5469488541,1559.9226642466,1285.3602428506
PWY-7323: superpathway of GDP-mannose-derived O-antigen building blocks biosynthesis,285.968215863,1089.0284491906,225.5684940117,397.7922910031,2979.0173800493,66.4495854468,594.629599393,416.422538246,132.6419381782,58.2674671916,96.9215474398,12.7116174646,48.0661736759,57.7765433423,51.8674720853,62.622135386,857.5202124343,399.1403696852,103.9572768661,59.1463525154
PWY-5415: catechol degradation I (meta-cleavage pathway),19.2124010584,0.0,50.6126652104,53.4483559914,335.7295661142,0.0,12.4952042106,0.0,0.0,0.0,0.0,0.0,0.0,8.1950526238,3.7981455219,0.0,0.0,13.342105982,10.7037885321,1.8485298645
