Index,MBE035,MBE036,MBE037,MBE038,MBM135,MBM137,MBS1533,MBS1558,MBS1559,MBS1563,MBS1567,MBS1579,MBS1587,MBS1592,MBS1594,MBS1605,MHS232,MHS236,MHS238,MHS239,MHS243,MHS246,MHS253,MHS266,MHS267,MHS276,MHS279,MHS283,MHS287,MHS289
P122-PWY: heterolactic fermentation,62.025223334,0.0,85.7468248023,61.980680034,202.4209190816,6.0127334611,71.4480037065,263.6272792259,5.2771742895,7.2037549971,8.9340087077,137.8101291826,35.3791378758,61.5209781249,268.1101168606,26.3774095683,48.3255524186,31.9611716358,59.7780328657,5.267966742,2.6346300946,0.0,0.0,14.0997756669,0.0,28.550565123,0.0,63.4943355287,13.3293198418,7.64596213
PWY-7220: adenosine deoxyribonucleotides de novo biosynthesis II,314.7320869649,341.4748914362,533.8367926373,221.5768284492,464.9099557436,336.2658101725,354.066094956,421.6624748396,385.2620602135,220.9445988629,668.1609495008,245.4721073314,390.6415715617,401.0448604791,581.5207129245,107.0224705613,489.9680992733,659.1458167266,378.314699732,132.2009334839,319.9676733736,152.7463591389,171.476567264,707.1173310969,423.6070210274,718.6724621632,908.4893137547,287.8900416987,273.1707619515,276.0937289644
PWY-1269: CMP-3-deoxy-D-manno-octulosonate biosynthesis I,245.6149545788,881.2382987919,1368.1509435071,118.0406311481,2403.7624543045,131.6036651376,763.185180849,895.2519573457,1253.2649572656,417.5251320281,293.365405085,573.697493203,908.065272001,331.7777214596,553.9061003065,421.7557454826,383.9478636673,251.0749438655,264.2483819784,84.8964242211,293.1770763639,65.5653995198,104.6405137091,85.1913114242,59.9021159873,156.9104401594,512.642041029,376.1649022442,121.6614808763,176.4770153021
P124-PWY: Bifidobacterium shunt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.7658665684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PWY-5304: superpathway of sulfur oxidation (Acidianus ambivalens),105.4928599776,0.0,0.0,397.9151823883,6.3706156266,120.8425311869,0.0,15.1023309952,0.0,50.0663582989,1.8844459634,21.3592452696,3.7783853573,381.4871169235,10.0904615975,0.0,121.4548380952,110.7677544677,231.4981845195,192.3809345697,225.3239863034,24.6705996915,174.2062318928,47.0769082346,47.5389246575,0.0,60.0001408705,12.7546781198,0.0,25.5777807415
"PWY-5138: unsaturated, even numbered fatty acid &beta;-oxidation",15.0131403945,0.0,0.0,7.4190375039,40.5718051756,0.0,0.2443792766,1.5819949524,34.3339951242,3.3159049277,1.8953617424,2.1612090193,0.0,10.5417311445,53.2320200117,2.7508079011,0.5694647523,11.8987439466,1.4984111564,0.0,2.2385765714,0.0,1.4715076864,0.0,0.0,0.0,1.4790338701,23.753160125,3.2961832041,2.1462382365
PWY66-398: TCA cycle III (animals),9.545488066,12.1087053883,61.7758014458,0.0,0.0,9.4377050202,0.0,0.0,0.0,0.0,0.0,5.3020116947,0.0,42.2419494612,0.0,6.5259947034,0.0,40.2988230365,0.0,10.6119049087,20.4105334444,0.0,15.0470967261,28.8874185822,24.3441596794,7.0514890875,0.0,0.0,11.092655067,31.7039678139
"PWY-7409: phospholipid remodeling (phosphatidylethanolamine, yeast)",2.8966674507,21.1494704535,0.0,5.7902740232,1561.4356321821,0.0,125.7034232442,39.2823828687,84.8284090629,6.4095210364,5.1692040533,2.9239343783,2.8416118099,49.9528816794,0.0,15.5785964019,10.659760101,21.0519880151,0.0,0.0,3.13107765,0.0,0.0,0.0,2.7229130761,0.0,54.4448634199,90.0655983212,4.1845555165,2.5561563658
GLUDEG-I-PWY: GABA shunt,106.3431826876,31.16914842,43.1061461764,95.6907034547,264.4615893549,0.0,331.8894068659,367.9056735672,193.3437093828,10.0888237165,10.1136799528,248.2552288435,57.4687283874,119.7787034624,201.00530632,70.3860621024,53.9436324033,56.417440643,0.0,8.1979910487,166.6849469402,1.6268511821,9.9412063264,12.7878242246,14.2552794255,22.3405263982,164.4185479341,18.6597789739,64.0882486082,26.3960201589
UDPNAGSYN-PWY: UDP-N-acetyl-D-glucosamine biosynthesis I,337.5364505554,943.6276759673,925.3428924115,782.2962714958,2065.8792828893,255.2035303726,382.68267916,334.402619593,166.0218469777,29.786164502,33.8696223117,326.5252647114,95.7734156177,206.7862934202,496.9669974833,99.2357288659,932.1506117688,508.1582738073,1450.4772267148,606.5386553785,331.9432329986,406.5668092237,1977.3511490881,1677.080090573,1328.7115181505,175.2072687664,843.2956194427,490.7465944446,1484.741828274,650.368060002
PWY-5871: ubiquinol-9 biosynthesis (eukaryotic),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.4015280339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PWY-6284: superpathway of unsaturated fatty acids biosynthesis (E. coli),192.7990554896,0.0,57.591408912,109.7404917984,759.7074804435,21.705523072,266.4448083268,200.0203959007,0.0,75.319234937,0.0,187.0724415866,0.0,104.1388746612,94.9754012655,13.5521631199,75.9448956493,30.3710666118,0.0,9.8434014976,60.4740265994,0.0,17.9293202179,17.5680668203,12.9637823166,0.0,0.0,44.7425027207,20.8957768293,42.0377486464
PWY-7446: sulfoglycolysis,11.4747789246,15.8233534276,0.0,7.3272530386,1301.9524933619,0.0,106.4571025188,25.4969487371,65.8971337292,6.3395274223,4.2134208663,0.0,3.0471966599,30.5132137387,11.806065522,8.4856608792,8.1766172098,9.0337134327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.5939380927,83.3126112888,0.0,8.3490346568
NAD-BIOSYNTHESIS-II: NAD salvage pathway II,93.1941123769,49.2322063957,84.2866416272,132.7699679885,1379.061186004,13.106470757,193.7677073846,182.0310160915,72.0958557317,7.7452980746,11.5277973851,143.6128457723,38.7525163348,61.0378980909,192.9243108638,52.4626736034,56.541438033,56.1203126145,4.0851118548,3.7500952621,29.1027922803,0.0,29.6881809048,437.8679730749,37.4649403881,44.8333597886,50.5188436439,181.1501865483,45.9834182024,124.3502363409
PWY-7200: superpathway of pyrimidine deoxyribonucleoside salvage,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.2982192751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.5546488145,0.0
PWY-5384: sucrose degradation IV (sucrose phosphorylase),20.7051575356,24.9052637226,0.0,18.0904759596,948.9563696936,2.2188177284,127.5858247178,33.498719698,70.4747617112,8.4211172228,28.5680374316,6.9543717077,7.3347522427,33.3316050979,2.8280168945,23.5708616496,7.0439047152,8.6610786067,0.0,7.6136880486,70.5795292744,29.0766981911,2.7123448211,114.1482152188,4.5582141202,11.2472390586,43.2819658188,86.5080712712,11.2135196587,13.2807581295
P261-PWY: coenzyme M biosynthesis I,0.0,0.0,0.0,3.6191726098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0546553889
PWY0-1241: ADP-L-glycero-&beta;-D-manno-heptose biosynthesis,62.5417417773,16.3903721293,55.3249118289,35.2583674588,1271.4109477681,4.7208837686,103.4912814543,121.0142208905,80.2438008216,11.9680474443,6.8009003614,90.1516887239,19.5354972789,63.3413217092,222.3837114267,36.889621488,34.1367823692,31.5132960734,15.9897575837,2.0739640397,9.2041910013,0.0,3.1237425629,12.2685132896,15.6008539839,19.4123163869,47.7295102185,106.6978047214,10.111559152,20.8517388431
PWY-5838: superpathway of menaquinol-8 biosynthesis I,158.5896279989,80.0746850334,173.6600950329,90.0852199901,1389.0138225333,0.0,456.4989999604,501.1110576446,293.5322287287,24.3850700296,37.6370299953,392.7668228797,120.3912551915,130.882332053,182.6889603693,79.4562626408,94.9368895477,115.747828157,4.3524242283,0.0,47.6215832114,0.0,21.1841537443,54.2419064681,6.5040512322,25.397258756,265.5538010152,331.9850535093,46.1738839394,46.076606782
"PRPP-PWY: superpathway of histidine, purine, and pyrimidine biosynthesis",194.6556353452,114.4669450078,222.6665716047,199.8386395469,358.8569882441,290.3763375027,414.4157742684,439.2167118595,86.6187778427,154.6341063998,138.9988558527,264.1978816874,96.165729575,252.0334037238,422.7715374999,156.8963557157,237.3899342789,405.0195994136,27.3818688874,178.0897573892,359.4838281253,191.0078037178,451.1842019809,821.7908950815,174.1780225043,0.0,434.495097418,277.3976335684,358.685469895,118.3768069615
PWY-6387: UDP-N-acetylmuramoyl-pentapeptide biosynthesis I (meso-diaminopimelate containing),2543.9926891788,2216.118144893,2822.8348651881,2141.3909206098,2414.0581327742,2195.1291931235,1735.3202301969,1601.5512866483,2138.8246905391,2471.5648109905,2138.2387695265,1414.2844311244,1602.2714513956,1239.7516924385,830.1850651962,1265.431268744,2488.8241590404,2194.7989857433,2390.8830295605,1809.6451209637,1887.7424170206,1155.0741675633,4235.4673279272,3156.7217359306,4378.3679346405,1576.5298408103,2114.196398045,1955.8051574599,2543.6238580093,832.2259549011
PWY-7222: guanosine deoxyribonucleotides de novo biosynthesis II,314.7320869649,341.4748914362,533.8367926373,221.5768284492,464.9099557436,336.2658101725,354.066094956,421.6624748396,385.2620602135,220.9445988629,668.1609495008,245.4721073314,390.6415715617,401.0448604791,581.5207129245,107.0224705613,489.9680992733,659.1458167266,378.314699732,132.2009334839,319.9676733736,152.7463591389,171.476567264,707.1173310969,423.6070210274,718.6724621632,908.4893137547,287.8900416987,273.1707619515,276.0937289644
PWY0-1261: anhydromuropeptides recycling,235.3402263218,170.0976194029,375.5386777103,136.9922631023,2935.5819513169,48.5551609205,425.8463604286,542.1589868151,306.2968818113,41.1242490069,66.2220326223,290.2594149658,83.5452444722,230.2338202824,303.0149528271,50.9227960856,316.2513467077,165.1270020121,233.0436204573,21.7085096211,101.7276809899,137.0116764819,12.9930686685,81.7588735041,76.8485333649,75.1745938004,350.1884743732,363.3952683842,268.2363188291,77.4650536907
PANTOSYN-PWY: pantothenate and coenzyme A biosynthesis I,809.7063872829,986.0864304826,664.022358485,543.1486622477,1782.5991047344,1236.4600599036,498.3261447387,982.4618591903,1423.7696066226,757.3704203355,615.6203590555,617.670176964,1315.2243860779,442.1845654347,419.0438828046,206.9196808829,597.6905180703,762.1425307402,1410.9829843201,850.7794784153,1057.6756200158,510.9903559144,1258.0816189689,830.9850556558,1395.2328837569,35.5086946803,983.4088347662,795.550715571,291.733382452,327.5728157734
GLYOXYLATE-BYPASS: glyoxylate cycle,63.6245791083,34.8871017387,45.1973595818,74.4302171723,1788.9501750585,6.8106747452,196.9685147011,157.9306172525,110.8455447618,26.9244373894,17.0462679132,129.2716588497,12.5337867856,77.9264866647,181.8395847653,38.843740574,32.3880536771,48.0343060668,1.6836302068,0.0,21.4617665185,0.0,3.6790780297,15.8462389975,4.9933373522,27.7857816211,120.2569607158,129.5625451054,55.0436533154,17.4630765133
HSERMETANA-PWY: L-methionine biosynthesis III,257.1825435035,35.8675896853,412.3319463327,397.9531580947,627.2690714739,704.9296772901,371.3445361379,107.8694685282,41.0411103865,564.1712291058,104.1925051537,211.4347468506,52.481705655,804.120365498,131.2786446173,320.0542478793,74.1668970228,290.2860215226,704.0697633193,308.2002154795,474.7434941396,108.3793060729,725.886102637,621.9752604507,381.0654771906,32.8922127267,138.0885789003,156.5995989042,240.8694144032,247.0217265
PWY-6385: peptidoglycan biosynthesis III (mycobacteria),2029.6888271974,1548.4380185691,1616.5486383151,1454.4273487569,2346.9547484569,1732.0397200858,1407.1457811013,1031.3672375486,1277.8321748351,996.7145477944,1357.0340140279,643.2526069589,1421.8943679193,546.063920169,676.2349317725,563.7738158838,1868.4541247573,1714.7744606065,1587.4467348828,1427.8480853484,1369.1206087326,933.5812044836,1931.4681763313,1858.1428077723,2802.9267877225,1411.0497151009,1863.800752341,1488.787178506,664.3024041487,564.9047280183
"PWY-7371: 1,4-dihydroxy-6-naphthoate biosynthesis II",72.6915042748,0.0,446.3094516262,0.0,0.0,46.97253036,60.4624963351,0.0,0.0,142.2577374826,34.9142498787,5.7672307466,38.7091098355,4.4864284441,22.1678461623,90.9045454688,0.0,47.2447934036,190.1540017712,40.7778659155,56.1218092045,10.7622622551,0.0,66.7338542052,0.0,0.0,0.0,27.6873794705,0.0,3.4295694293
PWY0-1338: polymyxin resistance,10.1809035511,6.6539627269,0.0,14.0535545078,913.6524994819,0.0,61.007193381,35.6266825044,43.728071939,3.1806945576,3.5252212832,0.6668883879,9.2497037452,25.8415943008,1.3157229786,6.066534942,5.8076092017,5.1437426707,1.0785024711,0.0,1.8879460144,0.0,0.0,0.0,1.9755677379,0.0,25.5820877273,50.876068096,1.1795204371,4.7127817558
DTDPRHAMSYN-PWY: dTDP-L-rhamnose biosynthesis I,2355.59279532,880.3481030743,813.2299750236,1514.3493262752,1579.5579948077,1604.618839797,686.9585058803,1284.2487545152,1876.1328781146,703.6793637873,589.0340182477,626.2225485022,976.2995976475,553.3138391134,354.603827208,179.6733222358,1215.9367725836,1359.2129795617,1465.5216047086,1325.6459588973,1447.3036896493,915.3549924049,1618.4612395183,1484.5656356343,2290.6471724993,478.8147352693,1122.0310595651,808.1933892302,756.6736857354,328.5752274342
PWY-6507: 4-deoxy-L-threo-hex-4-enopyranuronate degradation,1799.0497707256,58.0102648166,761.3833652821,693.5256290401,2096.1687842291,1282.7757709812,193.4049828602,197.2035039948,87.7666088207,167.0188785144,137.5281326805,145.5686888991,140.6545300378,75.6303323908,255.0108914185,85.2005577912,852.6289766323,1005.2340312925,744.7567053354,963.1895249029,999.6140230608,657.1990110376,593.7552326005,1113.5116275745,1738.7533918717,18.092689143,155.1458873621,847.0926043845,217.3711982275,124.9708658169
PWY-5417: catechol degradation III (ortho-cleavage pathway),0.0,0.0,0.0,8.6204662338,0.0,0.0,0.0,16.1581879632,0.0,0.0,0.0,0.0,8.9923097015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PWY-7254: TCA cycle VII (acetate-producers),17.3436327022,24.5889700836,38.1136574683,15.3026498465,1625.1871081283,11.5760440361,148.8425101792,55.043502005,93.7610435773,15.6473319852,10.8405807793,1.9267757507,6.3824131419,60.3745292198,187.2164264495,31.4986696182,19.9373952229,30.4650687271,1.9969417504,0.0,11.5938938778,0.0,8.7669557524,16.3968128625,6.6435442972,17.3770489726,74.0135239772,137.0756769742,5.8893780312,21.3573592237
PWY-5692: allantoin degradation to glyoxylate II,9.4558421617,0.0,0.0,7.0147684652,59.0619865999,0.0,0.0,0.0,0.0,2.1938627849,1.3665027076,0.0,0.0,14.269793675,19.5480460906,2.0862280242,0.0,4.9943480149,0.0,0.0,6.6866511792,0.0,0.0,0.0,0.0,0.0,19.1295359836,34.214398808,5.0155207844,0.0
PWY1G-0: mycothiol biosynthesis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6929490374,0.0,0.0,0.0,0.0,0.0,0.0
PWY0-166: superpathway of pyrimidine deoxyribonucleotides de novo biosynthesis (E. coli),500.2803809188,589.3071318424,1068.1946111255,447.9964675607,860.3289668939,532.2614426784,581.0904122641,536.4297132245,278.5320551391,492.5641650315,783.6831075342,441.1510158527,381.5536453691,634.0716289274,610.3876935503,245.7842203034,778.6222453092,919.4945998701,765.7997003445,249.2462391514,536.8439761545,282.4881948234,417.5201844251,1157.9466084258,866.5599565816,371.8681670536,1246.896318548,414.9694469213,605.06821215,485.4302196571
MET-SAM-PWY: superpathway of S-adenosyl-L-methionine biosynthesis,779.141053799,241.2633924375,1372.7013055552,1328.6668015939,1650.5963121087,1087.7115201498,492.6935302858,394.6969698583,159.0407908445,371.1320454852,65.9987123233,402.4744272504,94.0117658646,969.8053497491,422.0727250297,207.7088017475,548.895264136,874.5444652739,1052.4878968863,528.186834972,910.7935850502,469.954245073,1924.5568746068,1672.8122975655,1805.6808740674,97.5708214727,590.4529085578,413.4189319054,628.2550942748,416.0642655916
PWY-5860: superpathway of demethylmenaquinol-6 biosynthesis I,115.465484435,54.5096230125,130.5839335962,65.1963025469,1194.5837084244,0.0,324.6970281317,305.5366644606,177.803144955,16.3021095088,0.0,271.8240969415,60.0054160344,86.2630663655,105.0898383632,54.2013513497,65.2465374352,66.4377594918,0.0,0.0,32.5004829745,0.0,14.6612215003,25.9954660879,0.0,17.0753534029,142.6469532864,212.3432454891,21.1142151321,34.6663092493
PWY-5863: superpathway of phylloquinol biosynthesis,75.487621646,27.6633567077,85.156138437,47.2888610957,1471.7134304748,0.0,179.3230691672,166.8726458494,92.461320408,11.7204519929,21.635552242,152.7800089626,30.5388654757,46.3235640359,58.434193468,33.2514716982,47.893010744,56.1555056262,1.5920057429,0.0,23.3338481364,0.0,13.1797975021,65.9451834963,37.8028364552,8.6122733672,74.8126620474,113.7320022457,22.8118963998,23.1876570608
PWY-6122: 5-aminoimidazole ribonucleotide biosynthesis II,2041.6840176192,1798.6413823572,2470.8127164411,2102.6871810015,2552.6499786382,2199.2479289933,1579.8902065871,669.5088242681,269.4397468496,2341.154178932,868.5365071553,836.2937773696,385.0812243703,1446.0787980974,786.6826356386,1194.3737883466,1973.0301569043,1825.5934228468,2560.7482636564,1712.0548832942,1791.1417092676,1038.1372121826,3540.4905297712,3521.7900198641,3848.2970842675,1180.1833172072,1472.9605304032,1860.6080084926,2768.3575431676,937.8875622924
POLYISOPRENSYN-PWY: polyisoprenoid biosynthesis (E. coli),26.333198882,18.5436283245,11.3117321992,50.9804089527,1132.1385856306,0.0,141.1517645091,26.6236315853,48.1307106207,5.4190111255,5.9108255983,16.192983776,9.9593521906,36.1510168867,47.7582702752,7.7127794464,7.9562644857,27.7752734877,6.4481392835,1.6417612355,16.8593906128,0.0,4.6690065518,0.0,10.0943072958,6.0397554834,40.150898487,90.0714380749,18.449834486,20.707931331
PWY-4981: L-proline biosynthesis II (from arginine),333.6386824913,192.6724856549,782.6277908945,879.9663458509,914.582189212,842.6411771167,244.3788383783,54.2288388366,30.3362510458,47.4300334187,45.9903102341,42.6633509139,10.3088502438,59.0869544636,260.7960758945,193.0226475188,792.204438297,489.8261849262,63.0189665232,783.1883688821,275.52930512,372.9335946742,1208.646663442,1913.2638407124,2088.3976034287,80.4270129242,264.5948517905,497.0910325439,1288.8461561269,401.7962470908
PWY-7399: methylphosphonate degradation II,20.4506385382,33.2804757085,10.4347048947,0.0,11.6174557543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.4086484842,0.0,0.0,0.0,24.6076326248,5.5441608308,0.0,0.0,0.0,0.0,0.0,5.7851029272,0.0,69.9310910395,0.0,0.0,8.3902808465
PWY-5188: tetrapyrrole biosynthesis I (from glutamate),470.555669936,248.4841817913,879.8890868629,796.7851493957,1673.4460211465,439.3343730854,176.0239719881,177.9410456375,111.9322217512,153.587409683,261.4984846923,181.3752029678,55.7378485264,551.6358734531,281.4140839276,51.8366056335,447.8748290628,514.8511155792,646.0870147593,490.9302030195,705.3158541206,146.2191153139,546.5735898121,452.5505240544,561.5188854331,138.2654431743,260.3870506507,328.7515403698,307.8860970638,256.4980351017
PWY-6531: mannitol cycle,61.0083626357,0.0,13.1418126512,3.226472763,31.2264079934,1.6999811669,99.1502082296,17.1915220485,134.5730332618,223.2735006207,112.8675421842,153.6412996744,120.2689507555,54.1806444564,42.6975586526,18.7630984723,28.797861908,78.4937809928,0.0,13.0744653058,13.3085469454,0.0,7.5226023498,3.2665068377,9.9617726357,0.0,193.7416397766,1.6367337936,6.5828190856,16.5927136792
PWY-5100: pyruvate fermentation to acetate and lactate II,1299.097284411,84.9847160808,713.720039116,740.1763470068,572.2943333799,1144.8024505815,238.8583909472,174.3994076311,33.8570455094,179.7450053642,156.409046552,249.1868157338,113.3061572048,208.6999810793,357.451531977,139.7393592471,656.3995712043,844.445698926,1180.5520744253,928.4004774459,1045.4149481325,379.5300371011,1327.5630318054,1451.7335931041,1295.7202650759,89.6588715295,299.1120883388,669.716185593,177.9135914807,628.2674855807
THRESYN-PWY: superpathway of L-threonine biosynthesis,1405.7809178682,1090.1127662879,1631.1325577921,1272.3891091045,2089.0648382478,1215.5679700647,931.0923026509,810.5289063035,222.5256102643,1139.7034787238,571.3598053068,680.989559766,471.1773467802,561.3050212537,493.9873541678,593.5410761134,1515.4764133145,1202.0124918514,1960.9256221312,1120.9399711933,996.2551339679,711.6405232218,3038.5781473173,2129.2869354722,2462.6978125049,381.6830520291,1090.6721272822,1085.227001546,1470.8920984662,645.6817031317
PWY-5345: superpathway of L-methionine biosynthesis (by sulfhydrylation),250.4610880385,45.4548222086,134.7256465234,282.9144039822,1218.8945891109,31.3732326792,445.3895064272,264.0681837763,98.8298167217,69.2074085756,45.7898870395,315.1031929578,78.6778588645,218.0591243787,272.2240683489,199.410870543,98.9021819299,213.8321071263,6.71232337,12.9089214119,275.9628740954,0.0,27.2865765653,62.2740914391,43.0214423171,48.5713607601,154.2676185268,184.6812159336,69.3976151546,179.9450029804
PWY-5898: superpathway of menaquinol-12 biosynthesis,177.6364859367,184.0595774426,223.9261788241,101.2262528817,1404.6852650073,0.0,507.3792020723,558.9995708269,339.750466892,34.4837141131,58.9943605855,416.2907250341,155.4963191269,138.5796140016,209.9834364978,94.8981649268,130.4848824839,145.7764232987,4.1459992149,0.0,59.3091240558,0.0,32.6599789265,150.1229441487,90.8007022427,36.5234851527,443.1487809839,374.1298415991,60.2070062268,57.7891801694
PWY-922: mevalonate pathway I,3.7579817228,11.0605970674,11.0260730494,0.0,0.0,2.9967760987,16.6848973363,0.0,0.0,0.0,0.0,10.1396919917,0.0,0.0,9.9098722983,5.3583892849,0.0,4.2601860442,0.0,0.0,2.2605473164,0.0,10.4943495886,60.0644081735,20.5111660241,0.0,0.0,9.7112607208,4.249614253,0.0
PWY-5675: nitrate reduction V (assimilatory),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5875018901,0.0,0.0,0.0,0.0,0.0,0.0
PWY-6167: flavin biosynthesis II (archaea),0.0,0.0,0.0,109.8757156804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.0903777656
P441-PWY: superpathway of N-acetylneuraminate degradation,269.3465641172,228.9640835185,221.9718685168,176.9483795143,1621.5311095553,80.4784261779,288.7113195307,297.9364884093,234.8855899512,102.996580921,37.9055924351,236.4181746193,93.8392379536,183.9680729335,298.9149266447,140.874317318,167.5268473145,265.9995411792,44.9296991234,48.4582339336,261.6652640715,16.7510576528,137.7412868096,140.3360240512,167.8628274936,70.5921372177,193.4935701521,374.6187782354,72.908020171,64.3731018553
PWY-5103: L-isoleucine biosynthesis III,2765.7504748599,1168.9040139539,2700.1738528806,1971.7878829626,2120.5367288473,1887.1396329776,568.1884627549,426.4267099733,143.0070975639,400.3778285534,324.4420503439,534.1020891477,337.3060588499,250.981380101,602.2736515844,210.9223068249,1866.393034802,1817.6101643204,2248.7319924285,1871.9363637487,1870.539760842,1057.9575485505,2928.0647044752,2742.4514906681,3253.1674893197,259.6532928452,1065.3227949396,1531.9230336397,1612.0470167734,872.100491617
METSYN-PWY: L-homoserine and L-methionine biosynthesis,765.849007283,208.7324873822,1341.5928844558,1210.8455394321,1500.9065969102,1029.1965129545,496.8927023926,346.3423995287,137.2770660037,400.2056527188,73.8555835657,380.2809907243,81.0230309305,927.7576930572,380.801011694,233.987433259,482.4528392269,786.0241058756,1049.7336341092,530.9608258796,837.2562662683,441.4285058016,1751.6528044759,1611.7898767776,1627.361308581,83.9267722028,520.4104758941,372.7326579402,555.0837764675,375.4360047463
"GLYCOLYSIS-TCA-GLYOX-BYPASS: superpathway of glycolysis, pyruvate dehydrogenase, TCA, and glyoxylate bypass",95.16965378,80.6858245787,84.4274117518,92.5492877249,2107.3781470733,17.6969575792,350.4185699627,211.9754593753,247.3082464305,40.5779438237,35.4102175307,10.0165145287,34.4871604564,171.5908671073,291.7857335743,76.5822632304,65.506568563,94.1258099183,2.6013640475,0.0,35.0899301367,0.0,11.083826832,31.1932713942,13.5288488623,39.674255657,185.7051257663,217.0659907766,39.4418609254,36.5424538802
KDO-NAGLIPASYN-PWY: superpathway of (Kdo)2-lipid A biosynthesis,7.9399209921,21.7973455911,0.0,7.3250412775,1197.0682416872,0.0,89.7814607611,48.3701581138,54.6220950505,7.4960042656,6.850749052,3.1682038745,6.6554924556,30.5350742673,59.9996447944,4.5675951114,10.9737035753,16.4922483641,0.0,0.0,5.8793675894,0.0,0.0,0.0,0.0,0.0,36.1628451622,51.8811911435,8.7954494445,6.5095537202
PWY-7290: Escherichia coli serotype O86 O-antigen biosynthesis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.8146016086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P164-PWY: purine nucleobases degradation I (anaerobic),127.6167714413,0.0,0.0,126.8898759198,0.0,115.3606893846,0.0,219.8698213817,16.9289558165,6.8564937483,0.0,16.0641879391,0.0,45.859942293,0.0,0.0,0.0,77.1174758634,92.2761652621,0.0,107.6922515291,59.5735612316,89.22763479,67.9869927203,17.6990315998,12.5292132608,43.3327967957,88.4470895025,105.2045800693,53.1245387973
PWY3O-19: ubiquinol-6 biosynthesis from 4-hydroxybenzoate (eukaryotic),0.0,0.0,0.0,0.0,0.0,0.0,35.0862505043,0.0,0.0,0.0,0.0,0.0,20.085628315,2.3790099613,7.5456495544,32.501740498,0.0,52.687765117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.345646318,0.0,0.0
PYRIDNUCSYN-PWY: NAD biosynthesis I (from aspartate),483.1855076678,46.2093808135,1377.8494903453,872.428378174,1404.019340522,709.2156017973,662.5221583797,409.3123888287,172.0730890696,491.0862417456,126.3932705038,204.767397769,160.004548916,766.3618201061,598.9072855013,549.7226340632,551.3052703836,550.9238466971,722.0413700022,525.8235313702,761.1460569604,284.9815830926,1094.6315988178,643.5336672426,423.6554928506,183.1696913949,499.0914406624,444.8161088515,519.0416456373,394.1843814338
PWY-7111: pyruvate fermentation to isobutanol (engineered),4149.4209099137,2580.2548080068,3271.718869932,2858.8846616245,3763.5656162005,2610.8998725671,1713.6625161481,938.1711863538,1080.2790525962,1898.9032340189,794.60995795,1165.752777861,1716.1216680732,1724.0123316062,821.8590540646,811.1186937386,2834.2060573766,2743.7920230694,2251.68496537,2490.6556829602,2720.6441940089,1425.5320021457,3135.7931626489,3213.0193791381,3474.7488758379,1589.9506772788,2230.7667541442,2208.9986704367,1732.1867698135,910.2709278241
PWY-6185: 4-methylcatechol degradation (ortho cleavage),0.0,0.0,0.0,7.2391629073,0.0,0.0,0.0,15.4568342614,0.0,0.0,0.0,0.0,7.9239914358,5.805466295,0.0,0.0,1.9317413228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
