Index,MBE035,MBE036,MBE037,MBE038,MBM135,MBM137,MHS232,MHS236,MHS238,MHS239,MHS243,MHS246,MHS253,MHS266,MHS267,MHS276,MHS279,MHS283,MHS287,MHS289
ORNDEG-PWY: superpathway of ornithine degradation,48.8422764274,5.4863383397,60.9785645633,21.0737266001,1294.8253066679,0.0,15.5086108621,17.5292962785,0.0,3.5741369213,1.5516548782,0.0,4.3831150945,14.6619492483,0.0,0.0,33.1883549843,93.3522431637,10.0473889837,7.4654883722
PWY-5747: 2-methylcitrate cycle II,27.8453736549,0.0,0.0,19.5486294015,185.3873701986,3.319942874,11.0462827211,15.2047773525,0.0,0.0,2.2611814187,0.0,0.0,0.0,3.5642777149,1.4940378656,0.0,20.8163889483,5.0537829106,5.9989591401
PWY-5861: superpathway of demethylmenaquinol-8 biosynthesis,163.2056686527,80.0610957158,188.1038642549,106.9182829774,1849.685306827,0.0,99.1015326113,125.6173764095,2.9367969407,0.0,42.9718659276,0.0,14.0603860156,65.1413073039,24.3741849507,20.2279706925,274.1056937951,342.7151257729,49.4416812453,26.2453878767
PWY-6163: chorismate biosynthesis from 3-dehydroquinate,4043.4999349012,2751.6174435599,3560.7060549501,3444.629193091,3721.5654012011,3199.1453812948,2718.7363325454,3088.5230067281,2944.5103577619,2740.6647261083,2931.7074747678,1703.3579635,4601.3909178587,3788.0488591042,4769.194853603,1616.7105701628,2309.1415655929,2758.0602008461,2900.3235234246,1053.8774717467
FUC-RHAMCAT-PWY: superpathway of fucose and rhamnose degradation,101.426884098,64.8904142446,29.9641803469,145.1057282934,2271.6648289422,0.0,49.6364912337,86.9190529259,9.2383105411,0.0,57.4946131443,0.0,3.5478842536,43.9585317593,34.7740004729,9.3575953945,225.2804830775,209.9068070088,49.1333416343,33.5972019398
PWY-5705: allantoin degradation to glyoxylate III,23.5670111513,14.3377629187,9.0628349868,7.2203140237,1417.8560687297,0.0,7.5940711823,25.1247528596,1.3825250182,0.0,10.7816195943,0.0,0.0,0.0,0.0,0.0,29.287809213,108.1580018066,9.0953161969,16.42612707
"ARGDEG-PWY: superpathway of L-arginine, putrescine, and 4-aminobutanoate degradation",0.0,1.9258408802,0.0,10.9824119774,1705.7556484232,0.0,21.6769051398,26.3893657923,0.0,0.0,0.0,0.0,2.8531488787,0.0,0.0,0.0,48.3311028187,115.594053348,1.1654182144,9.9323103828
P108-PWY: pyruvate fermentation to propanoate I,141.1656023349,0.0,13.0594245796,40.2743040031,0.0,9.563060499,0.0,62.2554679992,0.0,17.2675771791,221.4992358665,0.0,128.7544763108,64.1612256403,19.8342069899,0.0,0.0,175.5788259745,17.0363079704,88.1716181223
UBISYN-PWY: superpathway of ubiquinol-8 biosynthesis (prokaryotic),61.9666671045,20.7344071191,55.7695500745,60.1981439492,1894.2418872038,2.834013685,28.9429328899,44.5708270539,0.0,3.5708772519,14.2066852881,0.0,0.0,8.7722733842,6.2225247595,7.3548654012,53.9807808222,124.2658194567,12.3309463446,10.9037837393
ARG+POLYAMINE-SYN: superpathway of arginine and polyamine biosynthesis,452.8237314984,37.5714002314,1371.480437387,413.9877890422,1733.540611593,171.3227662209,184.717539268,142.5153801488,254.663874213,253.9550456098,409.672364531,107.1592246283,78.9374206215,323.9812592312,74.3677274607,15.2391572116,246.1306551703,423.5009927156,94.2374465427,152.0003826156
RUMP-PWY: formaldehyde oxidation I,0.0,0.0,5.0655788504,193.0569506839,0.0,12.4751445454,0.0,0.0,0.0,28.8746979901,0.0,0.0,13.6834224901,10.0573363222,0.0,0.0,0.0,14.2146931599,72.9215210601,12.4596921667
PWY-7663: gondoate biosynthesis (anaerobic),1107.7332265832,2050.3234680009,1635.460055564,413.5697313099,3163.1860600189,1546.6335019565,1588.382079972,1338.9363049921,359.642284085,361.6118870157,1042.5004256176,470.2107877355,573.8911952051,1394.9359339929,695.7052712251,1460.1633956245,1800.3775767289,2292.1417005714,958.1607940322,301.9270231488
PWY-7199: pyrimidine deoxyribonucleosides salvage,1071.4353260752,147.2914365498,484.135610668,633.4867355113,2203.6717039109,755.1225725546,808.5801059403,947.6500207676,709.0950998812,910.2569323816,861.6296039746,648.0979629908,1165.4708012121,779.0813935246,397.8973574419,113.5261179091,191.0691112656,834.8961049856,269.9520885375,147.1662563416
PWY-6731: starch degradation III,16.0488580001,31.9112633749,0.0,28.0069173113,4.7809311773,0.0,9.9934613064,21.2087978854,0.0,0.0,16.6160195307,0.0,3.3837435075,0.0,3.2050316552,0.0,69.7214326161,53.9055518471,18.4182031881,21.7308060284
ORNARGDEG-PWY: superpathway of L-arginine and L-ornithine degradation,0.0,1.9258408802,0.0,10.9824119774,1705.7556484232,0.0,21.6769051398,26.3893657923,0.0,0.0,0.0,0.0,2.8531488787,0.0,0.0,0.0,48.3311028187,115.594053348,1.1654182144,9.9323103828
PWYG-321: mycolate biosynthesis,204.2863947698,48.6345495793,206.9146694455,141.4886533689,3096.6809612637,31.411872256,85.5208747144,79.4166508771,129.5787044636,6.7124188705,57.940275642,0.0,19.7918083908,53.7648127711,36.0721057085,103.2192237033,166.4112475503,368.9046500029,49.7047876775,196.8990936223
PWY-5871: ubiquinol-9 biosynthesis (eukaryotic),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.6919203139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PWY-3781: aerobic respiration I (cytochrome c),4.9379016819,0.0,0.0,4.9227265328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PWY-7446: sulfoglycolysis,17.1087263267,30.3699207128,0.0,13.3516555721,1951.4170350502,0.0,11.8053406346,14.4674130721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6680617913,34.3621190676,135.1329587033,0.0,11.9959497819
PWY0-1277: 3-phenylpropanoate and 3-(3-hydroxyphenyl)propanoate degradation,67.0452306509,4.4887066344,28.3365270603,46.8525358346,2275.1521571765,0.0,39.7189346916,46.2169371365,0.0,0.0,0.0,0.0,0.0,0.0,6.219098803,4.8976212342,39.1045745458,243.2202761075,12.1800143184,10.2311761928
METHGLYUT-PWY: superpathway of methylglyoxal degradation,1.681909007,12.9677238667,0.0,9.7751207616,868.2051778312,0.0,11.3203752014,4.0941783224,0.0,0.0,7.8133228104,0.0,0.0,0.0,8.1160247717,5.3685632789,30.6110966615,61.7232609804,2.6786904966,4.8932910672
PWY-6545: pyrimidine deoxyribonucleotides de novo biosynthesis III,686.2633136837,432.2047977457,1096.3827445323,521.4005885491,823.8837886878,533.6822823786,877.8614676746,1131.8928717,837.9984073534,252.4359158081,696.8175956145,364.2839531672,380.0536696353,1278.4856419148,948.6104016359,489.3710528999,1344.9941186339,589.2635502283,531.3743470587,342.789212675
BRANCHED-CHAIN-AA-SYN-PWY: superpathway of branched amino acid biosynthesis,4356.5068676283,1988.1021547103,4182.7092228666,3061.8988646571,3287.8197681769,2909.2358040775,2891.3776589317,2921.1943323834,3530.9004973239,2777.1090808693,2909.3232467459,1728.216859261,4747.9687214638,4147.405297756,4907.0982718828,531.1809101836,1817.2503577456,2557.439527221,2552.7738979623,1341.9044454397
HSERMETANA-PWY: L-methionine biosynthesis III,384.8739515172,43.807306097,645.1250160534,568.6789702351,951.9863654299,1056.6550916319,106.5800728063,428.1923917729,1047.2206700199,458.1351741754,699.144048234,213.6591432038,1118.7437712242,956.2683526641,583.2561137921,51.7997489622,205.9310202808,241.3836657623,356.0369427586,368.0324358561
DENOVOPURINE2-PWY: superpathway of purine nucleotides de novo biosynthesis II,273.7074148606,305.4342751724,226.5875832897,295.5623795221,508.2749847531,516.1182409042,502.0115214903,866.3913586516,66.358115822,247.4187414314,574.7903447931,325.2854729945,623.0975434487,1532.6440150642,600.355998077,238.6007658582,1331.0385835343,392.2934281392,539.5099784488,172.4203985167
COA-PWY-1: coenzyme A biosynthesis II (mammalian),3191.5568895959,2911.6397275537,3802.4979405829,2747.8065402171,4325.7837907931,3170.9605745366,3781.5016672596,3151.5319894022,3521.3512835612,2520.6638686935,2627.7979912049,1845.4465113807,4891.8165173449,4195.3858835293,5856.8531499511,2220.3391645949,3156.4200442803,3131.872187057,3599.6959380297,1351.816566833
PWY-6700: queuosine biosynthesis,981.5266529345,1652.6903724212,2156.8044597212,364.1224970132,2729.4339691482,1786.4869873594,1721.7695666654,1563.6016277016,1516.5451842428,985.0088276474,1488.9944592556,857.0437496296,952.5634799194,1583.3948911877,1051.6522841739,1712.5694185424,2615.2467488446,3679.5221445199,1010.7378285088,470.7741323349
PWY-561: superpathway of glyoxylate cycle and fatty acid degradation,85.208732595,2.7334025827,69.930919809,89.1969690276,411.7875284328,17.5435960354,15.883429927,85.1948441837,3.8690623154,0.0,45.0944245758,0.0,4.4019893967,10.9025793875,11.506238611,0.0,12.4936591169,234.8374563687,24.6451854252,39.3164703611
"PWY-724: superpathway of L-lysine, L-threonine and L-methionine biosynthesis II",2861.4753024646,2123.5551129587,3235.0841641725,2493.204033011,2577.6908055273,2487.5250111426,2824.661495811,2407.8694943939,2979.1479696521,2086.4175700784,2232.4408515704,1421.3020294013,3858.8378364675,3118.1446396104,4165.3269680452,1340.4803223397,2246.8187738916,2629.579825398,2364.2310193197,1012.0125182122
FASYN-ELONG-PWY: fatty acid elongation -- saturated,217.563792702,60.3176830563,228.3513079316,145.4783304176,3013.8371522249,34.4536855988,93.7374135437,86.6414986548,132.7307905648,7.3560142426,63.1351004245,0.0,21.6244773033,58.8583645308,39.2919804576,121.2694865612,182.8372183939,413.1816450308,54.2790606543,198.7125236893
PWY0-1319: CDP-diacylglycerol biosynthesis II,3442.4627136073,2530.7291190245,2592.3908096658,2669.7285362803,3830.6804082574,3035.2560012826,2941.9822599931,2606.7927607176,2319.8699298676,2590.5519767426,2950.5734415584,1526.5826747646,3138.4326832559,2517.9047576301,3702.1024162934,1815.5567202132,2121.4210512754,1977.3633867807,1954.6486938195,457.6128269513
PWY-5860: superpathway of demethylmenaquinol-6 biosynthesis I,163.2056686527,80.0610957158,188.1038642549,99.2256742705,1769.8125491752,0.0,91.788216266,124.0705131074,0.0,0.0,39.2257590762,0.0,14.0603860156,44.2397103876,0.0,20.2279706925,193.4251999384,335.0087601991,46.382661743,22.9312421761
